"pass2_index","assigned_agent","paper_id","paper_title","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","source_paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"603","4","arxiv:2606.08094","vla.cpp: A Unified Inference Runtime for Vision-Language-Action Models","MEDIUM","B6","vla.cpp: A Unified Inference Runtime for Vision-Language-Action Models","arxiv:2606.08094","Vision-Language-Action (VLA) policies are typically shipped as Python/PyTorch stacks that assume a workstation-class GPU, a mismatch for the hardware on which robots actually run. We present vla.cpp, a portable C++ inference runtime built on llama.cpp. To our knowledge, it is the first ggml-class engine to natively serve the flow-matching and diffusion VLA inference pattern, in which a cached vision-language prefix is consumed by a cross-attending action expert integrated over several solver steps. A single runtime serves seven architectures spanning five backbone and four action-head families behind one request/response protocol, with each model packaged as a self-contained bundle. On LIBERO-Object, the engine matches a state-of-the-art checkpoint to within one episode out of 200, and runs BitVLA at 100% success in 1.3 GiB of memory. The same bundle runs unchanged across three hardware tiers, from a consumer GPU down to an 8 GB embedded module. A cross-hardware roofline analysis shows that batch-1 VLA inference is compute-bound, so utilization rather than bandwidth is the deployment lever; an IMMA ladder GEMM derived from this analysis cuts BitVLA per-step latency by 4.5x. We then frame an on-robot stress test on an ALOHA arm that isolates the latency constraint under which a learned VLA must replan against a moving target on the hardware it was trained for. Code, demo videos, and the reproducible benchmark scaffold are available at https://fai-modelopt-tech.github.io/vla-cpp.github.io/.","medium","B6","1","B6=medium","B6=The abstract describes request or token batching and a scheduling policy that trades queueing delay against accelerator efficiency and tail latency.","B6=It provides evidence for attributing latency to queueing and batch formation rather than to model compute alone.","B6=false","primary_assignment","","2026","arxiv:2606.08094","arxiv:2606.08094","576362709461875616","","q01 | q03 | q10","firecrawl research search-papers","false","B6","false","false","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q003.json | b6/raw-retrieval/q01-direct-serving.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q03-direct-realtime.json | b8/canonical-registry.json | b8/raw/direct-01.json","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"608","4","arxiv:2606.10746","ros2probe: Non-intrusive, Kernel-selective Observability for Robot Operating System 2 Middleware","HIGH","B3","ros2probe: Non-intrusive, Kernel-selective Observability for Robot Operating System 2 Middleware","arxiv:2606.10746","Robot Operating System 2 (ROS 2), the de facto standard middleware framework for robots, runs each robot as a graph of nodes communicating over the Data Distribution Service (DDS), a publish/subscribe substrate. Observing this inter-node communication in real time is essential to robot development, yet it has a price. A tool can receive data only by joining the DDS domain as a subscriber that discovery has matched to the publisher, so observing folds the tool into the system it measures and perturbs it. We define this protocol-inherent perturbation as the observer's probe effect. It inflates the discovery plane, adds deserialization cost on the observer, makes the loss it reports diverge from what the subscriber actually received, and near saturation displaces the subscriber's messages. The only escape, capturing all wire traffic passively, discards ROS 2 message semantics and scales with total traffic, not what is observed. We present ros2probe, a non-intrusive observation framework that removes the probe effect. It reconstructs the full ROS 2 communication state from the domain's discovery packets at no bandwidth cost, then drives an in-kernel filter restricted to the topics the user asks for, lifting only those packets at minimal cost and observing what the real subscriber receives. Its interfaces and recordings match the standard ROS 2 tools. Across three hardware platforms (laptop, Jetson, and Raspberry Pi), two DDS implementations, and seven robot-operation workloads, ros2probe holds the discovery graph within 0.5% of an unobserved system, whereas domain-joining tools inflate discovery up to 2.6× and drop 38.5% of the subscriber's messages at saturation while ros2probe drops none. It reports loss with a recall of 1.0, cuts observer CPU and memory by up to 7× and 28×, and stays practical on the embedded robots where existing tools overload the system.","high","B3","1","B3=high","B3=Passively reconstructs ROS 2 discovery and filters wire traffic in-kernel to avoid observer-induced perturbation and message loss.","B3=Makes observability overhead and recorder probe effects explicit on embedded robot systems.","B3=true","primary_assignment","","2026","arxiv:2606.10746","arxiv:2606.10746","8905845576224506217","","20-robot-middleware","firecrawl research search-papers","recent","B3","false","false","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q20-robot-middleware.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q03-direct-command.json | b5/raw-retrieval/q05-direct-rosdds.json | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q43-recent-robot.json | b5/raw-retrieval/q49-recent-transport.json | b7/canonical-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q03-direct-dds-tracing.json | b7/raw-retrieval/q06-synonym-runtime.json | b7/raw-retrieval/q13-mechanism-zerocopy.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q20-failure-stale.json | b7/raw-retrieval/q25-failure-localization.json | b7/raw-retrieval/q34-foundational-dds.json | b7/raw-retrieval/q38-recent-tracing.json | b7/raw-retrieval/q40-recent-observability.json | b7/raw-retrieval/q42-recent-performance.json | b8/canonical-registry.json | b8/raw/recent-02.json","b3/triage.jsonl"
"613","4","arxiv:2606.15559","SDVDiag: Multimodal Causal Discovery for Online Diagnosis in Software-defined Vehicles","HIGH","B3","SDVDiag: Multimodal Causal Discovery for Online Diagnosis in Software-defined Vehicles","arxiv:2606.15559","The transition toward software-defined vehicles concentrates an increasing share of vehicle functionality into distributed software services, where failures propagate through service dependencies and the surface symptom is often several causal hops away from the underlying defect. Existing approaches to causal root-cause analysis in such systems address this only partially: they typically reason over a single observability modality and operate in an offline, operator-driven mode that does not match the demands of continuous vehicle operation. This paper presents SDVDiag, a multimodal causal-discovery pipeline that fuses log-based and metric-based service representations into a shared embedding space before graph construction, coupled with an anomaly-driven trigger that converts the diagnostic platform from a manually operated batch tool into a continuously running online system. Evaluation on an Autonomous Valet Parking testbed shows that the multimodal pipeline produces sparser causal graphs than a metrics-only baseline (134 vs. 182 edges on average) and consistently outperforms it in edge-weighted reward against an expert knowledge graph at every stage of human-feedback refinement, showing a 2.4-fold improvement over the baseline after 60 feedback queries. An end-to-end fault-injection scenario further demonstrates that the integrated trigger correctly recovers a true root cause located two causal hops upstream of the observable symptom.","high","B3","1","B3=high","B3=Fuses logs and metrics with context and distributed tracing, refines causal graphs using human feedback, and validates on a vehicle testbed.","B3=Close cyber-physical analogue for context-aware causal diagnosis across cloud, edge, and vehicle components.","B3=true","primary_assignment","","","arxiv:2606.15559","arxiv:2606.15559","1951086164379907490","","02-critical-path | 03-root-cause | 08-microservice-rca | 10-causal-hypergraph | 11-missing-modality | 26-temporal-fi","","","B3","false","false","false","false","b2/raw-q04-message-flow.txt | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q02-critical-path.json | b3/raw-q03-root-cause.json | b3/raw-q08-microservice-rca.json | b3/raw-q10-causal-hypergraph.json | b3/raw-q11-missing-modality.json | b3/raw-q26-temporal-fi.json | b3/read-evidence-manifest.jsonl | b3/registry.json","b3/triage.jsonl"
"618","4","arxiv:2606.24148","Safe Packetized Control for Stochastic Constrained Networked Systems","HIGH","B5","Safe Packetized Control for Stochastic Constrained Networked Systems","arxiv:2606.24148","This work develops a formal framework for the synthesis of packetized safety controllers for discrete-time polynomial stochastic networked control systems (dt-PSNCS) operating under communication constraints, including uplink delays (plant-to-controller) and downlink packet losses (controller-to-actuator). In this setting, the controller is deployed remotely and exchanges information with the plant over an imperfect wireless communication network. Our proposed approach treats the downlink channel as an erasure channel, with packet losses characterized by an independent Bernoulli process. To systematically manage both uplink delays and downlink packet loss, we first introduce a buffer collocated with the plant that accommodates the packetized safety control (PSC) mechanism. We augment the plant and buffer states into a unified augmented-state representation that accurately captures the system evolution in the presence of communication imperfections. Our proposed framework synthesizes safety controllers based on control barrier certificates (CBCs), providing probabilistic safety guarantees that remain robust in the presence of both communication delays and packet losses. To achieve this, we reformulate the safety constraints as a sum-of-squares (SOS) optimization program, thereby facilitating the systematic construction of CBCs and their corresponding safety controllers. We validate the proposed framework through three (physical) case studies, demonstrating its effectiveness and practical applicability.","high","B5","1","B5=high","B5=The abstract addresses packet loss, delay, jitter, disorder, or reordering and its effect on networked sensing, estimation, or control.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B5=true","primary_assignment","Omid Akbarzadeh, MohammadHossein Ashoori, Mohammad H. Mamduhi, Abolfazl Lavaei","","arxiv:2606.24148","arxiv:2606.24148","8906816116959573404","","q01-direct-robot | q21-failure-stale | q29-adj-control | q37-found-networked | q45-recent-aoi","","","B5","false","false","false","false","b4/raw-retrieval/q23-networked-control-systems.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q01-direct-robot.json | b5/raw-retrieval/q21-failure-stale.json | b5/raw-retrieval/q29-adj-control.json | b5/raw-retrieval/q37-found-networked.json | b5/raw-retrieval/q45-recent-aoi.json","b5/abstract-triage.jsonl"
"623","4","arxiv:2607.02501","Embodied.cpp: A Portable Inference Runtime of Embodied AI Models on Heterogeneous Robots","MEDIUM","B6","Embodied.cpp: A Portable Inference Runtime of Embodied AI Models on Heterogeneous Robots","arxiv:2607.02501","Embodied AI models now span vision-language-action (VLA) models and world-action models (WAMs), but practical deployment remains fragmented across model-specific Python stacks, backend assumptions, and robot-side glue code, especially on heterogeneous edge devices. Existing inference runtimes are designed mainly for request-response serving and therefore do not satisfy the runtime contract of embodied deployment: multi-rate execution inside closed-loop control, latency-first batch-1 inference on heterogeneous hardware, and extensible embodied interfaces beyond fixed token I/O. We present Embodied.cpp, a portable C++ inference runtime for embodied models. Based on an architectural analysis of representative VLA models and WAMs, Embodied.cpp captures a shared execution path and organizes it into five layers: input adapters, sequence builders, backbone execution, head plugins, and deployment adapters. The runtime provides modular multi-rate execution, latency-first fused inference, and extensible operator and I/O support, enabling deployment across heterogeneous devices, robots, and simulators through one backend abstraction. We evaluate Embodied.cpp on three VLA and two WAM models, using normalized comparisons across Python and C++ quantization configurations. Overall, Embodied.cpp achieves 1.05x-2.70x inference speedups and 7%-77% lower VRAM relative to Python baselines, while maintaining near-baseline success for most configurations. These results show that Embodied.cpp improves deployment efficiency while preserving high control quality across diverse embodied model architectures. Project Link: https://github.com/SEU-PAISys/Embodied.cpp","medium","B6","1","B6=medium","B6=The abstract describes request or token batching and a scheduling policy that trades queueing delay against accelerator efficiency and tail latency.","B6=It provides evidence for attributing latency to queueing and batch formation rather than to model compute alone.","B6=false","primary_assignment","","","arxiv:2607.02501","arxiv:2607.02501","6931121951500119672","","q03 | q05 | q10 | q44","firecrawl research search-papers","false","B6","false","false","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q003.json | b6/raw-retrieval/q005.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q05-direct-embodied.json | b6/raw-retrieval/q10-synonym-deadline.json | b6/raw-retrieval/q44-recent-robotics.json","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"628","4","arxiv:2607.05957","Delay-Aware Active Triangulation with Uncertainty-Driven Multi-Agent Reinforcement Learning for Counter-UAS","MEDIUM","B5","Delay-Aware Active Triangulation with Uncertainty-Driven Multi-Agent Reinforcement Learning for Counter-UAS","arxiv:2607.05957","Multi-agent active visual triangulation enables precise 3D localization of aerial targets by coordinating mobile observers with controllable cameras. However, existing methods assume instantaneous state feedback, ignoring cumulative latency from detection, communication, and decision propagation. We present a delay-aware, uncertainty-driven multi-agent reinforcement learning framework for target localization in Counter-UAS applications. Our contributions are: (1) a Dec-POMDP formulation with Age-of-Information (AoI) augmented observations enabling delay-aware coordination -- AoI improves triangulation validity by 10.6 percentage points; (2) a controlled comparison showing that perception-consistent rewards outperform privileged clean-state rewards (0.547 m vs.0.633 m RMSE, 27% fewer track losses) -- both policies are trained through identical observation noise but differ in what they are optimized for, producing a stability-robustness tradeoff; and (3) multi-source analytical covariance propagation incorporating pixel, pose, gimbal, and intrinsics uncertainties -- restricting to angular noise alone causes 2.8-fold RMSE degradation. Experiments with MAPPO in 4096 parallel environments achieve 0.547 +- 0.217 m RMSE with 78.1% triangulation validity, while MLP policies achieve near-zero validity (0.7%), confirming recurrent memory as essential for delay compensation.","medium","B5","1","B5=medium","B5=The abstract links sensor, observation, action, actuator, or telemetry transport behavior to a robotic episode or control outcome.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B5=true","primary_assignment","Seungwook Lee, David Hyunchul Shim","","arxiv:2607.05957","arxiv:2607.05957","6260114167250314704","","q02-direct-freshness","","","B5","false","false","false","false","b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q02-direct-freshness.json","b5/abstract-triage.jsonl"
"633","4","arxiv:2607.11368","Decomposing Runtime, Kernel, and Quantization Speedups via a Matched FP16 Intermediate: A Hardware-Conditioned Case Study on Four NVIDIA RTX A5000 GPUs","MEDIUM","B6","Decomposing Runtime, Kernel, and Quantization Speedups via a Matched FP16 Intermediate: A Hardware-Conditioned Case Study on Four NVIDIA RTX A5000 GPUs","arxiv:2607.11368","Reported serving speedups from quantized kernels typically bundle the weight format, the kernel, and the inference runtime into one number. We present an attribution study on four NVIDIA RTX A5000 GPUs, 24 GiB each, on a single host with NVLink-bridged pairs. A matched intermediate stack that keeps the faster runtime without the quantized kernel splits the full speedup into a runtime part and a kernel and quantization part. Under matched greedy decoding the full stack reaches 2.58Ã— end to end, with the runtime change accounting for about two thirds of that gain on a logarithmic scale; across three similar model families the kernel and quantization part moves by at most 1.5%. Sharding one instance across all four cards falls well below doubling: a profiler trace attributes about 80% of the per token shortfall to coordination, and an NVLink versus PCIe control on the same hardware shows similar realized bandwidth on both links, pointing away from link bandwidth as the cause. Whether to run one sharded instance or several independent ones depends on the workload and the model, with the ranking reversing on the larger model: the smaller model splits between sharding and multiple instances by workload, while the larger model favors two paired instances on every workload. Quantization extends sustainable concurrent users roughly four times past a reproducible half precision memory cliff. Differences in sampling mode and prompt pool between the two stacks are documented as threats to validity.","medium","B6","1","B6=medium","B6=The abstract describes profiling, tracing, prediction, or decomposition to localize latency across serving, host, runtime, kernel, and device layers.","B6=It offers a concrete localization or measurement pattern for runtime observability around an inference episode.","B6=false","primary_assignment","","","arxiv:2607.11368","arxiv:2607.11368","7729752446395306623","","q09 | q15 | q17","firecrawl research search-papers","false","B6","false","false","false","false","b3/raw-q22-gpu-inference.json | b3/registry.json | b4/raw-retrieval/q07-variance-decomposition-end-to-end.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q009.json | b6/raw-retrieval/q09-synonym-tail.json | b6/raw-retrieval/q15-mechanism-stalls.json | b6/raw-retrieval/q17-mechanism-trace.json","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"638","4","arxiv:2607.13548","How Far Can Root Cause Analysis Go on Real-World Telemetry Data?","MEDIUM","B3","How Far Can Root Cause Analysis Go on Real-World Telemetry Data?","arxiv:2607.13548","Identifying root causes in production microservice failures requires reasoning over large-scale, multimodal telemetry spanning metrics, logs, and traces, a problem that has proved resistant to both classical and LLM-based approaches. The OpenRCA dataset exemplifies these challenges: it is large-scale, multimodal, and lacks detailed domain knowledge, and yields consistently low accuracy across all existing methods. We show that classical causal discovery methods and existing LLM-based multi-agent systems fail to reliably identify root causes on this benchmark, and present a Structured Multi-Agent RCA pipeline that substantially outperforms existing LLM-based and classical baselines, supporting both domain-knowledge and knowledge-free operating modes. To diagnose where failures originate, we introduce a reverse reasoning agent that, given the correct answer, identifies which signals in the extracted anomalies support it and determines whether Stage 1 had access to those signals, classifying each failure as Reasoning Gap (evidence present but unused) or Data Ambiguity (evidence genuinely absent). This analysis reveals that the required evidence is present in the vast majority of failures: the bottleneck is not data access but the agent's ability to reason over it correctly. We further introduce an automated rule mining pipeline that systematically extracts discrimination rules from reverse reasoning reports, reducing reliance on manual knowledge curation. Across all configurations, model reasoning capability and domain knowledge are the primary constraints: stronger models embed more domain expertise, and explicit knowledge injection partially compensates for this gap. Reasoning performance remains practically bounded even when evidence extraction is perfect: scaffold engineering and better data pipelines alone cannot close this gap; progress requires improvements at the model level.","medium","B3","1","B3=medium","B3=Finds that real-world multimodal RCA failures often reflect reasoning gaps or data ambiguity rather than missing telemetry alone.","B3=Important limitation: complete evidence does not guarantee correct blame assignment, so evidence and reasoning quality must be separated.","B3=false","primary_assignment","","","arxiv:2607.13548","arxiv:2607.13548","5599684028929689597","","01-direct | 02-critical-path | 04-trace-causality | 07-trace-loss | 08-microservice-rca | 10-causal-hypergraph | 11-missing-modality | 13-causal-profiling | 17-ros2-flow | 23-host-telemetry","","","B3","false","false","false","false","b2/raw-q11-failures.txt | b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/raw-q01-direct.json | b3/raw-q02-critical-path.json | b3/raw-q04-trace-causality.json | b3/raw-q07-trace-loss.json | b3/raw-q08-microservice-rca.json | b3/raw-q10-causal-hypergraph.json | b3/raw-q11-missing-modality.json | b3/raw-q13-causal-profiling.json | b3/raw-q17-ros2-flow.json | b3/raw-q23-host-telemetry.json | b3/registry.json","b3/triage.jsonl"
"643","4","arxiv:2607.16200","Deterministic Replay for AI Agent Systems","HIGH","B2 | B8","Deterministic Replay for AI Agent Systems","arxiv:2607.16200","AI agent systems that couple large language models (LLMs) with external tools and APIs are inherently non-deterministic: LLM sampling variance, external API state, CDN infrastructure headers, and execution-environment noise collectively prevent any prior agent run from being faithfully re-executed. Existing observability platforms capture execution logs but cannot reproduce a run in isolation. We present agrepl, a developer-first CLI framework for deterministic replay of agent executions. agrepl intercepts all external interactions at the transport layer via a man-in-the-middle (MITM) proxy, serialises them as structured execution traces, and replays them in a strictly isolated environment with zero outbound network access. We formalise the agent execution model, define the request-key matching function K(s), and prove the determinism invariant. We introduce a noise-aware diff algorithm classifying HTTP header divergence into signal and noise tiers. Empirical evaluation across five workloads (n = 250 replay instances) demonstrates replay fidelity F = 1.0 and a median per-step latency reduction of 98.3%. agrepl is implemented in Go, ships as a single static binary, and is released under the MIT licence. Keywords: AI agents, deterministic replay, LLM debugging, reproducibility, MITM proxy, execution tracing, record/replay systems.","high","B2 | B8","2","B2=medium | B8=high","B2=Captures agent inputs, tool calls, and execution state to replay nondeterministic agent runs. | B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.","B2=Offers a recent pattern for replaying inference episodes with external calls and asynchronous state. | B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B2=true | B8=true","primary_assignment","Rasheed Mudasiru","2026","arxiv:2607.16200","arxiv:2607.16200","1761072512008267565","cs.AI","adjacent-01 | direct-02 | foundational-01 | q14-replay | recent-01 | syn-04","firecrawl research search-papers | semantic-search","foundational | recent | recent-2024-current","B2 | B8","true","true","true","true","b2/raw-q14-replay.txt | b2/registry-final.json | b2/registry.json | b3/raw-q25-replay.json | b3/registry.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/adjacent-01.json | b8/raw/direct-02.json | b8/raw/foundational-01.json | b8/raw/recent-01.json | b8/raw/syn-04.json | b8/targeted-read-manifest.json","b2/triage-final.jsonl | b2/triage.jsonl | b8/abstract-triage.jsonl"
"648","4","arxiv:2607.19102","Enabling Multi-Dimensional Distributed Trace Comparison with Contrast","MEDIUM","B2","Enabling Multi-Dimensional Distributed Trace Comparison with Contrast","arxiv:2607.19102","Diagnosis using distributed traces is fundamentally a comparative task: operators seek to understand how an anomalous execution differs from expected behavior, how a deployment changes system execution, or how two individual executions differ. Trace comparison is challenging because useful differences between executions can manifest across multiple dimensions, and no single diagnostic interface is effective at capturing all of them. Moreover, the relevant dimensions and comparison populations are often not known a priori; operators construct and refine comparison sets dynamically as they devel","medium","B2","1","B2=medium","B2=Compares traces across dimensions to identify structural and performance differences.","B2=Could highlight the first divergent causal segment across repeated robot episodes.","B2=false","primary_assignment","Vaastav Anand | Rodrigo Fonseca | Jonathan Mace | Antoine Kaufmann","2026","arxiv:2607.19102","arxiv:2607.19102","4937151525167702617","cs.DC","q12-recent","semantic-search","recent-2024-current","B2","false","false","false","false","b2/raw-q12-recent.txt | b2/registry-final.json | b2/registry.json | b3/raw-q04-trace-causality.json | b3/raw-q14-async-critical.json | b3/raw-q23-host-telemetry.json | b3/raw-q26-temporal-fi.json | b3/raw-q35-classic-tracing.json | b3/registry.json","b2/triage-final.jsonl | b2/triage.jsonl"
"653","4","arxiv:2607.25695","Delta Debugging for Cyber-Physical Systems with Flaky Test Executions","HIGH","B8","Delta Debugging for Cyber-Physical Systems with Flaky Test Executions","arxiv:2607.25695","Simulation-based testing is widely used to validate Cyber-Physical Systems (CPSs), yet modern CPS simulators frequently exhibit non-deterministic (flaky) behavior, making failures difficult to reproduce and debug. Although delta debugging has proven effective for deterministic systems, its underlying assumptions do not hold in stochastic environments. This paper presents three delta debugging algorithms that combine statistical failure analysis, repeated executions, and environment-aware reduction to isolate minimal failure-inducing test inputs for stochastic CPSs. We evaluate the proposed techniques on two complementary case study systems: an industrial elevator dispatching system employing stochastic optimization and an autonomous mobile robot exhibiting simulator-induced non-determinism. The results show that the proposed approaches substantially reduce debugging time while preserving the original failure behavior. More importantly, we observe that minimizing failure-inducing test inputs frequently increases failure reproducibility compared with the original executions. By eliminating execution segments that introduce incidental stochastic effects, the reduced test inputs isolate the causal conditions of the failure and consistently reproduce it with higher probability. These findings suggest that delta debugging not only simplifies failure analysis but also mitigates execution flakiness, providing a practical foundation for debugging CPSs.","high","B8","1","B8=high","B8=The paper uses simulation or a digital twin to reconstruct scenarios and evaluate system behavior under repeatable conditions.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=true","primary_assignment","","2026","arxiv:2607.25695","arxiv:2607.25695","5688624134858144257","","direct-04 | recent-03","firecrawl research search-papers","recent","B8","true","true","true","false","b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/direct-04.json | b8/raw/recent-03.json | b8/targeted-read-manifest.json","b8/abstract-triage.jsonl"
"658","4","arxiv:2608.02242","When Discovery Becomes a Storm: A ROS 2 Discovery Model for Wireless Robotic Networks","HIGH","B5","When Discovery Becomes a Storm: A ROS 2 Discovery Model for Wireless Robotic Networks","arxiv:2608.02242","In Robot Operating System 2 (ROS 2), Data Distribution Service (DDS) participants must discover one another before exchanging data. In wireless environments, delayed or lost discovery messages cause reliability timers to expire, triggering retransmissions that intensify channel contention and further delay the delivery of discovery messages. This self-reinforcing feedback can escalate into a discovery storm. Existing models characterize discovery demand under fixed delivery conditions, but do not capture how shared-channel delay changes protocol state and generates further traffic. To address this issue, we present the first closed-loop analytical model of ROS 2 discovery that characterizes how delay-induced feedback amplifies retransmission overhead and leads to severe discovery storms. Our model represents channel contention as a shared service process, coupling message-delivery latency with receiver states and reliability timers. The model predicts both discovery completion time and per-class message counts. We validate the model through 1,350 experimental runs across 90 topology configurations. An open-loop airtime baseline captures only a fraction of the high-load completion time. The closed-loop model reproduces this rise and conservatively upper-bounds the observed high-load range. Guided by insights from the model, we further design a response-aware discovery policy that reduces mean discovery completion time by 25.3% to 39.7%.","high","B5","1","B5=high","B5=The abstract examines reliability, retransmission, duplicate suppression, idempotence, coding, or delivery semantics.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B5=true","primary_assignment","Yeonwoo Choi, Sanghoon Lee, Kyung-Joon Park","","arxiv:2608.02242","arxiv:2608.02242","498377849106763229","","q05-direct-rosdds | q13-mech-qos | q14-mech-dds-loss","","","B5","false","false","false","false","b3/raw-q16-ros2-causal.json | b3/raw-q38-recent-ros.json | b3/registry.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q05-direct-rosdds.json | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q14-mech-dds-loss.json | b7/canonical-registry.json | b7/raw-retrieval/q03-direct-dds-tracing.json | b7/raw-retrieval/q12-mechanism-qos.json | b7/raw-retrieval/q38-recent-tracing.json","b5/abstract-triage.jsonl"
"663","4","arxiv:2608.09892","XPolicyLab: A Unified Standard and Open Ecosystem for Robot Policy Evaluation and Deployment","MEDIUM","B8","XPolicyLab: A Unified Standard and Open Ecosystem for Robot Policy Evaluation and Deployment","arxiv:2608.09892","Robot policy evaluation and deployment remain fragmented by model-specific software dependencies, data representations, and runtime interfaces, so that connecting N policies to M evaluation environments requires O(NM) separate integrations. We present XPolicyLab, a unified standard and open ecosystem that reduces this cost to O(N+M). XPolicyLab specifies common observation, action, and trajectory schemas together with a minimal adapter interface for observation updates, action prediction, batched execution, and episode reset, while a dependency-isolated client/server architecture separates policy inference from environment execution, so that each side retains its native software stack and may run locally or remotely. The ecosystem integrates 42 robot policies and standardizes their installation, debugging, serving, and evaluation workflows. Across these adapters, model-specific code varies by an order of magnitude while the environment-facing loop stays within a few lines of a fixed reference, confirming that the contract confines heterogeneity to the policy side. In a controlled study, conforming to the standard reduces the integration effort of a representative policy from over five hours to two hours, and packaged agent skills reduce it further to thirty minutes. The same adapters serve RoboTwin, RoboDojo simulation, and standardized real-robot evaluation through one interface. XPolicyLab is released as shared infrastructure for reproducible policy comparison and standardized deployment across simulation and physical platforms. Project website: https://xpolicylab.github.io/.","medium","B8","1","B8=medium","B8=The paper uses simulation or a digital twin to reconstruct scenarios and evaluate system behavior under repeatable conditions.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=false","primary_assignment","","2026","arxiv:2608.09892","arxiv:2608.09892","5931539535869386961","","recent-04","firecrawl research search-papers","recent","B8","true","true","false","false","b7/canonical-registry.json | b7/raw-retrieval/q04-direct-episode.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/recent-04.json","b8/abstract-triage.jsonl"
