"pass2_index","assigned_agent","paper_id","paper_title","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","source_paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"586","2","arxiv:2605.13309","SimART: A Unified and Open Real-world Multimodal Simulation Platform for 6G Integrated Sensing and Communication","HIGH","B8","SimART: A Unified and Open Real-world Multimodal Simulation Platform for 6G Integrated Sensing and Communication","arxiv:2605.13309","Research on sixth-generation (6G) integrated sensing and communication (ISAC) increasingly depends on multimodal datasets. These datasets need to jointly characterize wireless propagation, onboard sensing, and platform mobility. Existing tools cover only part of these aspects. Robotics simulators model physics and perception but not site-specific channels, while ray tracing and link level tools lack vehicle dynamics and onboard sensors. Combining them manually leads to workflows that are fragile and hard to reproduce. Rather than introducing another standalone simulator, this article presents SimART. It integrates mature robotics, ray tracing, and wireless evaluation engines into a single reproducible pipeline. The key idea is a robot operating system (ROS) backbone that both synchronizes and organizes all multimodal streams. A shared clock, a common coordinate frame, and timestamped messages keep the streams aligned in time and space, and a single rosbag recording captures the full session into one reproducible file. This design decouples the sensing front end from the wireless back end, so that any ROS-compatible simulator can be plugged in while reusing the same back end across aerial, ground, indoor, and maritime ISAC settings. On top of this backbone, SimART contributes a scene construction pipeline that converts both OpenStreetMap extracts and user-defined layouts into spatially aligned visual and electromagnetic assets, and a channel knowledge map (CKM) generator that aggregates ray tracing and system level outputs into spatial priors for ISAC algorithms. A case study on vision and position aided beam prediction demonstrates the utility of the platform. The code is publicly available at https://github.com/guchuanv-alt/SimART.","high","B8","1","B8=high","B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=true","primary_assignment","","2026","arxiv:2605.13309","arxiv:2605.13309","3320715683900516910","","direct-02 | mechanism-01 | mechanism-04 | recent-02 | syn-04","firecrawl research search-papers","recent","B8","true","true","true","false","b7/canonical-registry.json | b7/raw-retrieval/q40-recent-observability.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/direct-02.json | b8/raw/mechanism-01.json | b8/raw/mechanism-04.json | b8/raw/recent-02.json | b8/raw/syn-04.json | b8/targeted-read-manifest.json","b8/abstract-triage.jsonl"
"591","2","arxiv:2605.17701","Architecture Dependent Temporal Observability Under Deployment Interference in Edge Inference Systems","MEDIUM","B6 | B8","Architecture Dependent Temporal Observability Under Deployment Interference in Edge Inference Systems","arxiv:2605.17701","Edge inference systems are typically evaluated with software-reported latency collected under controlled conditions. We argue, and demonstrate empirically, that deployment interference can corrupt not only the inference timing being measured but the timing observability infrastructure that measures it, and that the two failures can occur independently. We pair software-reported timing with externally observable GPIO intervals captured by a Saleae Logic Pro 8 logic analyzer on an NVIDIA Jetson Orin Nano, running MobileNetV2 under two inference architectures (TensorRT FP16 GPU and ONNX Runtime CPU) across baseline, light memory pressure, and storage writeback stress. Across 35 paired capture runs (3500 samples) plus 3 storage-stress runs where external pairing failed (300 software-only samples), we observe three findings the software-only view does not surface. (1) The two architectures differ not only in mean latency but in distributional structure: TensorRT baseline clusters tightly near 1.23 ms (run-mean SD 15 us) while ORT CPU baseline is multimodal with run-mean SD 31.8 ms. (2) Light memory pressure inflates TensorRT P99 from 1.28 ms to 1.61 ms, while one of five ORT memory-stress runs collapses into a deterministic 198 ms regime rather than uniformly inflating variance. (3) All three TensorRT storage-stress runs produce complete software timing logs (100/100 iterations) alongside externally observable timing failures of three different kinds (full post-marker collapse, 40% transition loss, and complete acquisition failure) -- while the runtime reports normal completion in every case. We claim, narrowly, that timing observability is itself an interference-sensitive resource, and that summary statistics from a single timing source can hide failure modes an independent external observer makes visible.","medium","B6 | B8","2","B6=medium | B8=medium","B6=The abstract describes concurrent accelerator workloads and resource isolation, partitioning, or interference-aware scheduling as the latency mechanism. | B8=The paper measures or models distributed timing, synchronization, latency, jitter, or packet-loss effects across components.","B6=It provides a basis for distinguishing accelerator contention and interference from intrinsic model latency. | B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B6=false | B8=false","primary_assignment","","2026","arxiv:2605.17701","arxiv:2605.17701","8545485128196482030","","failure-02 | q04 | q33 | recent-01","firecrawl research search-papers","false | recent","B6 | B8","true","true","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.json | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q004.json | b6/raw-retrieval/q33-foundational-tensor.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/failure-02.json | b8/raw/recent-01.json","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl | b8/abstract-triage.jsonl"
"596","2","arxiv:2605.28185","Kernel-Level Per-Slice UPF Latency Measurement in Containerised 5G Core Networks","MEDIUM","B7","Kernel-Level Per-Slice UPF Latency Measurement in Containerised 5G Core Networks","arxiv:2605.28185","The 5G Core User Plane Function is responsible for packet forwarding, GTP-U decapsulation, and quality of service enforcement for every user data session. How the UPF behaves under simultaneous multi-slice workloads remains empirically uncharacterised in the open literature. Specifically, how its forwarding latency responds to load, how well it isolates one slice from another, and what timing budgets remain available for intelligent control are all open questions. This paper presents a measurement study conducted on a containerised open5GS deployment with three concurrent network slices. We design and implement a namespace-aware TC-BPF instrumentation framework that resolves the fundamental obstacle preventing existing tools from attributing latency observations to individual containerised network functions. We deploy eMBB, URLLC, and mMTC slices with realistic application traffic under light, medium, and heavy load conditions and collect approximately 28 million matched N3 to N6 forwarding delay pairs. The gathered results reveal that eMBB forwarding delay is load-sensitive with the 99th percentile growing from 574 to 1,243 microseconds across load conditions. URLLC delay is load-insensitive, confirming per-UPF process isolation. mMTC exhibits wide-tail TCP behaviour. On this platform, N4 PFCP session modification latency remains consistently below 200 microseconds regardless of data-plane load, suggesting substantial timing headroom within the two-millisecond budget assumed by AI-driven UPF orchestration designs. The instrumentation framework, experiment scripts, and dataset schema are released at https://github.com/MP-Akhil-5G/open5gs-slice-measurement.","medium","B7","1","B7=medium","B7=Uses namespace-aware TC-BPF instrumentation to match ingress and egress timestamps to individual containerized network functions.","B7=The per-component matching pattern transfers to attributing ROS/DDS and connector latency to a specific process or device path.","B7=true","primary_assignment","","","arxiv:2605.28185","arxiv:2605.28185","8551745468953466898","","21-ebpf","","","B7","false","false","false","false","b3/raw-q21-ebpf.json | b3/registry.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q37-foundational-e2e.json","b7/abstract-triage.jsonl"
"601","2","arxiv:2606.04990","From Agent Traces to Trust: A Survey of Evidence Tracing and Execution Provenance in LLM Agents","MEDIUM","B3","From Agent Traces to Trust: A Survey of Evidence Tracing and Execution Provenance in LLM Agents","arxiv:2606.04990","Large language model (LLM)-based agents are evolving from passive text generators into autonomous systems capable of planning, tool use, retrieval, memory access, environmental interaction, and multi-agent collaboration. These capabilities expand agent autonomy, but also make agent behavior harder to verify, debug, and audit. Final-answer accuracy alone cannot explain how an output was produced, which evidence supported each claim, whether tool calls were justified, how memory influenced later decisions, or where failures originated. This survey examines evidence tracing and execution provenance as foundations for process-level accountability in trustworthy LLM agents. We define execution provenance as the typed graph of an agent execution and evidence tracing as its projection onto evidence-support relations. This perspective connects retrieval grounding, claim support, tool-use safety, memory lineage, observability, debugging, audit, and recovery within a unified framework. We introduce a taxonomy covering trace sources, evidence and execution units, provenance relations, tracing granularity and timing, representation forms, and trust functions. We then review key methodological directions, including provenance representation, evidence attribution, tool-use provenance, runtime guardrails, provenance-bearing memory, observability, and failure diagnosis. Finally, we discuss benchmarks, datasets, metrics, and open challenges for building provenance-aware, auditable, and recoverable agent systems.","medium","B3","1","B3=medium","B3=Surveys typed execution provenance and evidence tracing for agent tool use, memory, retrieval, and multi-agent interaction.","B3=Offers a useful provenance vocabulary for preserving episode evidence, though it is not a distributed-pipeline evaluation.","B3=false","primary_assignment","","","arxiv:2606.04990","arxiv:2606.04990","8033862573189807183","","30-dataflow-attribution","","","B3","false","false","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/raw-q30-dataflow-attribution.json | b3/registry.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q48-recent-provenance.json","b3/triage.jsonl"
"606","2","arxiv:2606.09692","Observability for Delegated Execution in Agentic AI Systems","MEDIUM","B8","Observability for Delegated Execution in Agentic AI Systems","arxiv:2606.09692","Delegation-scoped execution is not identifiable from standard observables: audit logs and execution traces can be identical under multiple incompatible delegation assignments. This gap is especially acute in LLM-based agentic systems, where agents dynamically select tools, vary execution sequences across runs for the same instruction, and spawn cooperating sub-agents. These dynamics fragment and interleave traces, making delegation-scoped reconstruction from causal structure alone structurally underdetermined. Although individual actions are authorized and logged, existing audit, tracing, and security schemas lack the semantics to reconstruct what actions occurred under a given delegation across heterogeneous systems. We focus on delegation-scoped attribution and access/share footprint reconstruction, not intent inference or reasoning reconstruction. We present an agent-aware observability substrate consisting of a lightweight gateway and a common information model that binds delegation context at execution time. This enables reliable cross-tool delegation-scoped reconstruction and direct forensic queries without heuristic time-window correlation.","medium","B8","1","B8=medium","B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=true","primary_assignment","","2026","arxiv:2606.09692","arxiv:2606.09692","1574560909733691517","","direct-01","firecrawl research search-papers","recent","B8","true","true","true","false","b3/raw-q07-trace-loss.json | b3/registry.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/direct-01.json | b8/targeted-read-manifest.json","b8/abstract-triage.jsonl"
"611","2","arxiv:2606.13899","ARTSN: Exact and Adaptive Self-triggered Traffic Scheduling for ARTS Networks","MEDIUM","B4","ARTSN: Exact and Adaptive Self-triggered Traffic Scheduling for ARTS Networks","arxiv:2606.13899","Autonomous real-time systems (ARTS), such as self-driving vehicles and robotic assembly lines, are increasingly deployed to improve efficiency, accuracy, and responsiveness with reduced human intervention. In ARTS networks, self-triggered (ST) traffic-initiated by internal decision-making rather than fixed schedules or external events-is becoming prevalent and plays a critical role in enabling timely autonomous actions. However, existing network schedulers do not adequately support ST traffic due to two inherent challenges: volatility, where bounded processing jitter leads to uncertain arrival","medium","B4","1","B4=medium","B4=jitter and timing variation; scheduling/deadline policy; robotic or cyber-physical transfer; network/transport transfer","B4=Directly informs the Reflex robot-loop timing budget and the evidence needed to separate execution, transport, and hardware effects.","B4=true","primary_assignment","Ruide Cao; Shuangping Zhan; Jiashuo Lin; Yan Liu; Chenxi Ling; Yi Wang; Guoming Tang","2026","arxiv:2606.13899","arxiv:2606.13899","arxiv:2606.13899","cs.NI","q09-jitter-real-time-systems.json","","","B4","false","false","false","false","b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q09-jitter-real-time-systems.json","b4/abstract-triage.jsonl"
"616","2","arxiv:2606.20374","ARGUS: Production-Scale Tracing and Performance Diagnosis for over 10,000-GPU Clusters","HIGH","B3 | B6","ARGUS: Production-Scale Tracing and Performance Diagnosis for over 10,000-GPU Clusters","arxiv:2606.20374","Large-scale LLM training requires always-on, fine-grained observability for effective performance diagnosis at scale. Coarse resource monitors alone cannot localize root causes, and fine-grained profilers incur prohibitive (5%-30%) overheads and massive trace volumes, making always-on deployment impractical in large production clusters. We propose ARGUS, a low-overhead, fine-grained, always-on tracing and real-time analysis system for training workloads in 10,000+ GPU-scale production clusters. ARGUS decomposes observation along the training call hierarchy into CPU call stacks, framework semantics, and GPU kernel execution, with always-on collection under a combined overhead of less than 2%. It builds a unified data pipeline and compresses raw kernel events by approximately 3,700x from 10 MB to 2.7 KB per rank per step. Its progressive diagnosis framework automatically isolates anomalous windows, straggler ranks, and degraded kernels through iteration-time, phase-level, and kernel-level analysis. Deployed for over six months on a 10,000+ GPU production cluster, ARGUS has supported continuous fail-slow detection and performance optimization. Our case studies further demonstrate its effectiveness across representative anomalies, including compute stragglers, link degradation, pipeline-bubble amplification, FlashAttention JIT stalls, and compute stragglers masked by communication symptoms.","high","B3 | B6","2","B3=high | B6=high","B3=Captures CPU stacks, framework events, and GPU kernels continuously, compressing traces and isolating anomalous windows, stragglers, and degraded kernels. | B6=The abstract describes profiling, tracing, prediction, or decomposition to localize latency across serving, host, runtime, kernel, and device layers.","B3=Closest analogue for separating inference queue, GPU scheduling, model runtime, and communication variance at production scale. | B6=It offers a concrete localization or measurement pattern for runtime observability around an inference episode.","B3=true | B6=true","primary_assignment","Jiasheng Zhou, Longbin Zeng, Clavis Chen, Ruiming Lu, Qinwei Yang, Leyi Ye, Ray Ying, Key Zhang","","arxiv:2606.20374","arxiv:2606.20374","924788453206217337","cs.DC","13-causal-profiling | 21-ebpf | 22-gpu-inference | q17 | q28 | q45","firecrawl research search-papers","false","B3 | B6","false","true","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q13-causal-profiling.json | b3/raw-q21-ebpf.json | b3/raw-q22-gpu-inference.json | b3/read-evidence-manifest.jsonl | b3/registry.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q17-mechanism-trace.json | b6/raw-retrieval/q28-adjacent-hpc.json | b6/raw-retrieval/q45-recent-profiling.json | b6/read-evidence-manifest.jsonl","b3/triage.jsonl | b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"621","2","arxiv:2607.01088","ROSA: A Robotics Foundation Model Serving System for Robot Factories","MEDIUM","B8","ROSA: A Robotics Foundation Model Serving System for Robot Factories","arxiv:2607.01088","Robotics foundation models (RFMs) are making general-purpose robots increasingly practical for factory deployments. While RFM serving systems are central to this vision, existing systems are largely shaped by a single-robot, single-model assumption: inference is treated as an edge-computing problem handled by an on-robot or dedicated nearby GPU, and the serving objective is to minimize the latency of a single action model. In this paper, we propose ROSA, an RFM serving system for robot factories designed around three key principles. First, ROSA adopts shared GPU-pool serving, allowing a fleet of robots to access powerful server-class GPUs over the network in order to improve inference performance, battery duration, and GPU utilization. Second, ROSA provides a robotics-aware programming abstraction and system design that supports multi-model pipelines, per-task performance requirements, and failure handling. Third, ROSA uses factory-objective-driven scheduling to maximize SLO-qualified factory productivity rather than minimizing individual request latency. We implement ROSA on top of Ray Serve for distributed orchestration, with vLLM, PyTorch, and JAX as model-serving backends, and evaluate it on both real robots and synthetic large-scale workloads. The results show that ROSA improves factory productivity by up to 12.06x over conventional dedicated serving systems.","medium","B8","1","B8=medium","B8=The paper measures or models distributed timing, synchronization, latency, jitter, or packet-loss effects across components.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=false","primary_assignment","","2026","arxiv:2607.01088","arxiv:2607.01088","1887756788466424943","","recent-04","firecrawl research search-papers","recent","B8","true","true","false","false","b4/raw-retrieval/q06-contention-shared-GPU.json | b4/raw-retrieval/q21-robot-foundation-model.json | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q001.json | b6/raw-retrieval/q002.json | b6/raw-retrieval/q003.json | b6/raw-retrieval/q004.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q02-direct-robot.json | b6/raw-retrieval/q03-direct-realtime.json | b6/raw-retrieval/q10-synonym-deadline.json | b6/raw-retrieval/q44-recent-robotics.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/recent-04.json","b8/abstract-triage.jsonl"
"626","2","arxiv:2607.04770","Cam2Sim: Neural Scenario Reconstruction for Closed-Loop Autonomous Driving Simulation","MEDIUM","B8","Cam2Sim: Neural Scenario Reconstruction for Closed-Loop Autonomous Driving Simulation","arxiv:2607.04770","Simulation-based testing enables safe and repeatable evaluation of autonomous driving systems, but its effectiveness is limited by the gap between synthetic simulator outputs and real-world camera observations. To address this problem, we present Cam2Sim, a tool that transforms real-world driving recordings into playable CARLA simulation scenarios. Starting from camera images and poses, Cam2Sim reconstructs road geometry, ego trajectories, parked vehicles, and simulation assets, and augments the reconstructed environment with Gaussian Splatting to render camera observations that resemble the original recording. The framework supports ROS-based data extraction, parked-vehicle detection, OpenStreetMap-based map generation, CARLA scenario construction, Gaussian Splatting training, trajectory replay, and closed-loop execution with a system under test. We validate Cam2Sim on a real-world urban-driving scenario with a camera-based end-to-end driving model, comparing reconstruction quality, image-generation quality, and closed-loop behavior against both a simulation-only baseline and the real-world target. Results show that Gaussian-Splatting-based rendering reduces the visual gap with respect to standard simulator rendering and improves behavioral similarity to the real-world reference runs. The artifact is publicly available at https: //github.com/ast-fortiss-tum/cam2sim, and a screencast showing the tool is available at https://youtu.be/KmZ74l1_lI","medium","B8","1","B8=medium","B8=The paper records execution inputs, events, or checkpoints and replays them to reproduce behavior under controlled conditions.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=false","primary_assignment","","2026","arxiv:2607.04770","arxiv:2607.04770","5715951532224257436","","adjacent-02 | syn-04","firecrawl research search-papers","recent","B8","true","true","false","false","b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/adjacent-02.json | b8/raw/syn-04.json","b8/abstract-triage.jsonl"
"631","2","arxiv:2607.10394","CSI-Assisted Edge SLAM Testbed Platform for 5G Connected Unmanned Autonomous Vehicles","HIGH","B7","CSI-Assisted Edge SLAM Testbed Platform for 5G Connected Unmanned Autonomous Vehicles","arxiv:2607.10394","The evolution from 5G towards 6G reinforces interest in connected robotics, where mobile robots offload compute-intensive tasks to edge servers over ultra-reliable low-latency communication (URLLC) links. Simultaneous localization and mapping (SLAM), a fundamental yet demanding robotics function, is increasingly considered for edge deployment within mobile edge computing (MEC) frameworks. In parallel, integrated sensing and communications (ISAC) enables the use of radio channel information, such as channel state information (CSI), as an additional sensing modality in radio-based SLAM. In this paper, we design and implement a CSI-assisted Edge SLAM testbed integrating a custom unmanned ground vehicle (UGV), a ROS2-based SLAM framework, and a 5G Open Radio Access Network (O-RAN) system. The proposed architecture provides an end-to-end, cross-layer view of ROS2 sensor data streaming over 5G, explicitly enabling CSI exposure and integration into the SLAM pipeline. We analyze ROS2 DDS communication, RTPS packetization, and 5G user-plane transport, and discuss mechanisms for CSI extraction and delivery via O-RAN components. The platform enables realistic experimentation with communication-aware SLAM and reveals key challenges related to latency, data streaming, synchronization, and cross-system integration, providing insights for future 6G-enabled robotic platforms.","high","B7","1","B7=high","B7=Builds a ROS2/5G/O-RAN testbed that exposes DDS packetization, user-plane transport, CSI, latency, synchronization, and streaming stages.","B7=The cross-layer testbed is unusually close to B7's need to attribute an observation path across middleware and hardware/network components.","B7=true","primary_assignment","","","arxiv:2607.10394","arxiv:2607.10394","7879787443034041069","","20-robot-middleware","","","B7","false","false","false","false","b3/raw-q20-robot-middleware.json | b3/registry.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q38-recent-tracing.json | b7/raw-retrieval/q41-recent-provenance.json","b7/abstract-triage.jsonl"
"636","2","arxiv:2607.12659","Jetson-PI: Towards Onboard Real-Time Robot Control via Foresight-Aligned Asynchronous Inference","MEDIUM","B6","Jetson-PI: Towards Onboard Real-Time Robot Control via Foresight-Aligned Asynchronous Inference","arxiv:2607.12659","Vision-Language-Action (VLA) models have achieved impressive performance on diverse embodied tasks. However, deploying VLA models on low-power onboard devices, such as the Jetson Orin, remains challenging due to their high computational complexity, which leads to substantial inference latency and low control frequency. Asynchronous inference can partially mask this latency by parallelizing action execution and subsequent inference, but it introduces two critical issues: perception-execution misalignment and long reaction time. In this paper, we propose Jetson-PI, a method for efficient VLA deployment on onboard devices via Foresight-Aligned Asynchronous Correction. To address misalignment, we train a lightweight future correction module that predicts future environment representation conditioned on committed actions, enabling the action expert to directly predict actions from the future time step. To reduce reaction time, we introduce confidence-based scheduling optimization that adaptively balances VLM and action expert invocations, complemented by system-level accelerations including CUDA graph reuse, GPU-resident intermediate buffering, and flow unrolling. Extensive experiments demonstrate that Jetson-PI achieves 8.66x and 5.41x improvements in control frequency compared with naive PyTorch and vla.cpp on NVIDIA Jetson Orin, while outperforming VLASH by 14.8% in average success rate on the LIBERO benchmark. The code of our asynchronous algorithm is available on https://github.com/PKU-SEC-Lab/Jetson-PI, and our efficient llama.cpp-based inference engine is available on https://github.com/PKU-SEC-Lab/Jetson-PI-Edge.","medium","B6","1","B6=medium","B6=The abstract describes profiling, tracing, prediction, or decomposition to localize latency across serving, host, runtime, kernel, and device layers.","B6=It offers a concrete localization or measurement pattern for runtime observability around an inference episode.","B6=false","primary_assignment","","2026","arxiv:2607.12659","arxiv:2607.12659","5785556508778427907","","q03 | q10 | q20 | q44","firecrawl research search-papers","false","B6","false","false","false","false","b4/raw-retrieval/q11-deadline-aware-scheduling-robotic.json | b4/raw-retrieval/q21-robot-foundation-model.json | b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.json | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q003.json | b6/raw-retrieval/q010.json | b6/raw-retrieval/q03-direct-realtime.json | b6/raw-retrieval/q10-synonym-deadline.json | b6/raw-retrieval/q20-failure-drops.json | b6/raw-retrieval/q44-recent-robotics.json | b7/canonical-registry.json | b7/raw-retrieval/q04-direct-episode.json | b7/raw-retrieval/q23-failure-nondeterminism.json | b8/canonical-registry.json | b8/raw/failure-02.json","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"641","2","arxiv:2607.15889","Hardware-triggered Time Synchronization of Roadside Multi-lidar, Multi-camera Measurement System for Accurate Data Alignment","HIGH","B1","Hardware-triggered Time Synchronization of Roadside Multi-lidar, Multi-camera Measurement System for Accurate Data Alignment","arxiv:2607.15889","Accurate temporal alignment of heterogeneous sensors is necessary for reliable environment perception in roadside multi-lidar, multi-camera systems, particularly in dense urban traffic. For this purpose, an open-source, simple, modular, and configurable hardware-triggered time-synchronization circuit is presented in this work to perform temporal alignment or accurate time synchronization between a lidar and multiple cameras. In the designed circuit, a lidar synchronization pulse is used as a reference input, and independently programmable, time-delayed trigger pulses are generated for each camera, allowing flexible adaptation to varying sensor setups and mounting geometries. A series of experiments is conducted on a roadside-mounted perception system comprised of lidar and three cameras, in which the trigger delay is systematically varied, and its impact on spatial-temporal alignment is evaluated. For different classes of road users, the overlap between lidar point cloud measurements and camera measurements is quantified to identify delay configurations that maximize cross-sensor consistency. The proposed circuit is shown to achieve robust and repeatable synchronization while remaining straightforward to deploy, reconfigure, and extend due to its simple and open-source design. Following validation on a three-camera roadside system, the circuit is extended to a vehicle platform with seven cameras and a lidar, providing a low-cost, extensible solution for multi-sensor synchronization across infrastructure and vehicle setups. All hardware circuit design files and source codes are available at https://github.com/shiva-THI/hardware-trigger-time-sync-lidar-cameras.","high","B1","1","B1=high","B1=Hardware triggers and shared acquisition events align multiple LiDAR and camera streams with measured residual timing error.","","B1=true","primary_assignment","Shiva Agrawal, Savankumar Bhanderi, Zhiran Yan, Gordon Elger","2026","arxiv:2607.15889","arxiv:2607.15889","875155208603979263","","","","","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q07-robotics.json | b7/canonical-registry.json | b7/raw-retrieval/q16-mechanism-driver.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
"646","2","arxiv:2607.17722","KernelDiag: Agent-Based Root Cause Diagnosis for Kernel Crashes","MEDIUM","B3","KernelDiag: Agent-Based Root Cause Diagnosis for Kernel Crashes","arxiv:2607.17722","The Linux kernel is one of the most complex software systems, where automated fuzzing continuously exposes thousands of crashes, yet root-cause diagnosis remains a manual and time-consuming bottleneck. Existing LLM-based root cause analysis (RCA) techniques, effective for distributed systems, do not readily generalize to kernel debugging due to sparse low-level artifacts, heterogeneous diagnostic evidence (e.g., syscalls, logs, and crash reports), and complex non-linear fault propagation that demands fine-grained method-level reasoning. To address these challenges, we propose KernelDiag, an agent-based framework for kernel root-cause diagnosis via structured causal reasoning. KernelDiag first aligns heterogeneous diagnostic artifacts through log-to-code mapping, and then employs artifact-specialized agents to iteratively reason over source-level program semantics and crash-specific kernel configurations. The inferred causal dependencies are incrementally organized into structured Evidence Graphs, enabling accurate faulty-method localization and causal explanations. We evaluate KernelDiag on the real-world KGYM benchmark. KernelDiag consistently outperforms state-of-the-art localization approaches at both file and method levels, achieving significant improvements in Top@k accuracy, including up to 4x and 2x gains in challenging settings without explicit hints. Furthermore, both human and LLM-assisted evaluations show that KernelDiag generates accurate, coherent, and actionable diagnostic explanations. Overall, this work lays the foundation for automated kernel root-cause diagnosis by bridging low-level diagnostic evidence with source-level causal reasoning.","medium","B3","1","B3=medium","B3=Aligns kernel logs, syscalls, crash reports, and source semantics into evidence graphs for faulty-method localization.","B3=Transferable cross-layer evidence-graph pattern for opaque connector or driver failures, though not distributed-specific.","B3=false","primary_assignment","","","arxiv:2607.17722","arxiv:2607.17722","4719832985776024047","","01-direct | 03-root-cause | 21-ebpf | 24-fault-injection","","","B3","false","false","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/raw-q01-direct.json | b3/raw-q03-root-cause.json | b3/raw-q21-ebpf.json | b3/raw-q24-fault-injection.json | b3/registry.json","b3/triage.jsonl"
"651","2","arxiv:2607.22385","Agentic Root Cause Analysis through Evidence-Grounded Reasoning","MEDIUM","B8","Agentic Root Cause Analysis through Evidence-Grounded Reasoning","arxiv:2607.22385","Diagnosing the root cause of anomalies is essential for safe industrial operation. Despite extensive sensor instrumentation, formulating hypotheses and gathering evidence remains a manual process, creating a major operational bottleneck. While existing data-driven approaches aim to automate this, two critical limitations restrict their deployment: their operate as black boxes unable to justify their diagnosis, and they require scarce labeled examples of faulty operation. To address this gap, we introduce AgentRCA, a zero-shot agentic framework for evidence-grounded root cause analysis. Rather than learning fault-specific mappings, AgentRCA performs inference-time reasoning by combining a data-driven digital twin (modeling normal system dynamics) with a tool-augmented large language model. The agent iteratively gathers statistical evidence, evaluates competing hypotheses, and identifies the physical fault that best explains the observed behavior. Evaluated on a real-world multiphase-flow facility and a large-scale chemical plant, AgentRCA achieves diagnostic performance competitive with fully supervised baselines without relying on fault-specific training. Crucially, it produces transparent reasoning traces that explicitly link observed symptoms to their underlying physical causes. These results establish autonomous hypothesis-driven reasoning as a practical foundation for scalable industrial root cause analysis.","medium","B8","1","B8=medium","B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=false","primary_assignment","","2026","arxiv:2607.22385","arxiv:2607.22385","8067658222323430056","","adjacent-04","firecrawl research search-papers","recent","B8","true","true","false","false","b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/adjacent-04.json","b8/abstract-triage.jsonl"
