pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
1103,arxiv:2502.18447,12,HIGH,A6,Supervised Reward Inference,arxiv:2502.18447,"Existing approaches to reward inference typically assume that humans provide demonstrations according to specific behavior models. However, humans often indicate their goals through a wide range of behaviors, from actions that are suboptimal due to poor planning or execution to behaviors intended to communicate goals rather than achieve them. One existing solution for inferring rewards from such behavior x2013 provided it is drawn from the same distribution at training and deployment x2013 is to construct a dataset of behavior paired with known rewards, and to learn the mapping from behavior to rewards; however, prior methods in this family face notable limitations, such as restrictions to tabular settings. Given such a dataset, we propose instead that supervised learning offers a parsimonious yet powerful solution, which we term Supervised Reward Inference (SRI). Theoretically, we prove that SRI is asymptotically Bayes-optimal under standard assumptions. Empirically, SRI achieves near-ceiling performance on a prior benchmark for reward inference from suboptimal behavior, while on Meta-World robotics tasks, it infers rewards from even arbitrarily suboptimal demonstrations as accurately as those demonstrations allow. Finally, we demonstrate our framework's universality with straightforward generalizations to action- and goal-prediction.",high,A6,1,A6=high,"A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.",A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy.,A6=true,expansion_round_1,,,arxiv:2502.18447,arxiv:2502.18447,7131280287893412190,,q26-found-irl,related-papers,,A6,false,false,false,false,A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q26-found-irl.json | A6/work/canonical-pool.jsonl,A6/expansion/triage.jsonl
1116,arxiv:2503.03707,12,HIGH,A3 | A6,Curating Demonstrations using Online Experience,arxiv:2503.03707,"Many robot demonstration datasets contain heterogeneous demonstrations of varying quality. This heterogeneity may benefit policy pre-training, but can hinder robot performance when used with a final imitation learning objective. In particular, some strategies in the data may be less reliable than others or may be underrepresented in the data, leading to poor performance when such strategies are sampled at test time. Moreover, such unreliable or underrepresented strategies can be difficult even for people to discern, and sifting through demonstration datasets is time-consuming and costly. On the other hand, policy performance when trained on such demonstrations can reflect the reliability of different strategies. We thus propose for robots to self-curate based on online robot experience (Demo-SCORE). More specifically, we train and cross-validate a classifier to discern successful policy roll-outs from unsuccessful ones and use the classifier to filter heterogeneous demonstration datasets. Our experiments in simulation and the real world show that Demo-SCORE can effectively identify suboptimal demonstrations without manual curation. Notably, Demo-SCORE achieves over 15-35% higher absolute success rate in the resulting policy compared to the base policy trained with all original demonstrations.",high,A3 | A6,2,A3=high | A6=high,"A3=Online policy experience is used to identify unreliable or underrepresented strategies in a heterogeneous demonstration set. | A6=Uses data-quality estimates, filtering, weighting, or offline reinforcement learning to extract signal from suboptimal demonstrations.",A3=It closes the loop between training data and deployed behavior for deciding which demonstrations deserve more or less weight. | A6=Directly informs how a robot data loop can learn from heterogeneous and imperfect trajectories.,A3=true | A6=true,primary_assignment,"Annie S. Chen, Alec M. Lessing, Yuejiang Liu, Chelsea Finn",2025,arxiv:2503.03707,arxiv:2503.03707,8005520742872881824,cs.AI | cs.LG | cs.RO,q03-synonyms | q04-direct-failure-aware-data | q05-quality-scoring | q05-syn-suboptimal-demo | q06-trajectory-quality | q08-syn-negative-demo | q24-recent-quality | q31-recent-mixed-quality,firecrawl research search-papers | related-papers,false,A3 | A6,true,true,false,false,A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q21-bad-segments.json | A2/raw/q42-2024-2025-subsequence.json | A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q03-synonyms.txt | A3/raw/q05-quality-scoring.txt | A3/raw/q06-trajectory-quality.txt | A3/raw/q24-recent-quality.txt | A3/round2-registry.json | A4/canonical-registry.jsonl | A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A4/raw/q01-direct.json | A4/raw/q03-selection.json | A4/raw/q11-help-harm.json | A4/raw/q13-harmful-demo.json | A4/raw/q33-recent-robot.json | A5/canonical-pool.jsonl | A5/expansion/raw/round1-citers.json | A5/expansion/raw/round2-similar.json | A5/paper-registry.json | A5/raw/q03-direct-hard.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q04-direct-failure-aware-data.json | A6/raw-retrieval/q05-syn-suboptimal-demo.json | A6/raw-retrieval/q08-syn-negative-demo.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A7/raw/q36-fleet-diversity.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q04-direct.json | A8/work/canonical-pool.jsonl | A8/work/expansion-pool.jsonl,A3/abstract-triage.jsonl | A6/triage.jsonl
1129,arxiv:2503.13171,12,HIGH,A7,HybridGen: VLM-Guided Hybrid Planning for Scalable Data Generation of Imitation Learning,arxiv:2503.13171,"The acquisition of large-scale and diverse demonstration data are essential for improving robotic imitation learning generalization. However, generating such data for complex manipulations is challenging in real-world settings. We introduce HybridGen, an automated framework that integrates Vision-Language Model (VLM) and hybrid planning. HybridGen uses a two-stage pipeline: first, VLM to parse expert demonstrations, decomposing tasks into expert-dependent (object-centric pose transformations for precise control) and plannable segments (synthesizing diverse trajectories via path planning); second, pose transformations substantially expand the first-stage data. Crucially, HybridGen generates a large volume of training data without requiring specific data formats, making it broadly applicable to a wide range of imitation learning algorithms, a characteristic which we also demonstrate empirically across multiple algorithms. Evaluations across seven tasks and their variants demonstrate that agents trained with HybridGen achieve substantial performance and generalization gains, averaging a 5% improvement over state-of-the-art methods. Notably, in the most challenging task variants, HybridGen achieves significant improvement, reaching a 59.7% average success rate, significantly outperforming Mimicgen's 49.5%. These results demonstrating its effectiveness and practicality.",high,A7,1,A7=high,A7=The acquisition of large-scale and diverse demonstration data are essential for improving robotic imitation learning generalization.,"A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.",A7=true,expansion_round_1,,,arxiv:2503.13171,,,,,citers,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
1142,arxiv:2503.19916,12,MEDIUM,A1,EventFly: Event Camera Perception from Ground to the Sky,arxiv:2503.19916,"Cross-platform adaptation in event-based dense perception is crucial for deploying event cameras across diverse settings, such as vehicles, drones, and quadrupeds, each with unique motion dynamics, viewpoints, and class distributions. In this work, we introduce EventFly, a framework for robust cross-platform adaptation in event camera perception. Our approach comprises three key components: i) Event Activation Prior (EAP), which identifies high-activation regions in the target domain to minimize prediction entropy, fostering confident, domain-adaptive predictions; ii) EventBlend, a data-mixing strategy that integrates source and target event voxel grids based on EAP-driven similarity and density maps, enhancing feature alignment; and iii) EventMatch, a dual-discriminator technique that aligns features from source, target, and blended domains for better domain-invariant learning. To holistically assess cross-platform adaptation abilities, we introduce EXPo, a large-scale benchmark with diverse samples across vehicle, drone, and quadruped platforms. Extensive experiments validate our effectiveness, demonstrating substantial gains over popular adaptation methods. We hope this work can pave the way for more adaptive, high-performing event perception across diverse and complex environments.",medium,A1,1,A1=medium,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for EventFly: Event Camera Perception from Ground to the Sky.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.",A1=true,expansion_round_1,,,arxiv:2503.19916,arxiv:2503.19916,8703673973268192161,,,related-similar,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
1155,arxiv:2504.08604,12,HIGH,A8,Neural Fidelity Calibration for Informative Sim-to-Real Adaptation,arxiv:2504.08604,"Deep reinforcement learning can seamlessly transfer agile locomotion and navigation skills from the simulator to real world. However, bridging the sim-to-real gap with domain randomization or adversarial methods often demands expert physics knowledge to ensure policy robustness. Even so, cutting-edge simulators may fall short of capturing every real-world detail, and the reconstructed environment may introduce errors due to various perception uncertainties. To address these challenges, we propose Neural Fidelity Calibration (NFC), a novel framework that employs conditional score-based diffusion models to calibrate simulator physical coefficients and residual fidelity domains online during robot execution. Specifically, the residual fidelity reflects the simulation model shift relative to the real-world dynamics and captures the uncertainty of the perceived environment, enabling us to sample realistic environments under the inferred distribution for policy fine-tuning. Our framework is informative and adaptive in three key ways: (a) we fine-tune the pretrained policy only under anomalous scenarios, (b) we build sequential NFC online with the pretrained NFC's proposal prior, reducing the diffusion model's training burden, and (c) when NFC uncertainty is high and may degrade policy improvement, we leverage optimistic exploration to enable hallucinated policy optimization. Our framework achieves superior simulator calibration precision compared to state-of-the-art methods across diverse robots with high-dimensional parametric spaces. We study the critical contribution of residual fidelity to policy improvement in simulation and real-world experiments. Notably, our approach demonstrates robust robot navigation under challenging real-world conditions, such as a broken wheel axle on snowy surfaces.",high,A8,1,A8=high,A8=A neural fidelity estimate calibrates which simulated observations or trajectories are informative for sim-to-real adaptation.,A8=It can prioritize physical validation where simulation representations are uncertain or unreliable.,A8=true,expansion_round_3,,,arxiv:2504.08604 | paperid:683806647738584808,,,,,,,A8,false,false,false,false,A8/work/expansion-round3-novel.jsonl,A8/work/expansion-round3-triage.jsonl
1168,arxiv:2505.00490,12,HIGH,A8,Optimal Interactive Learning on the Job via Facility Location Planning,arxiv:2505.00490,"Collaborative robots must continually adapt to novel tasks and user preferences without overburdening the user. While prior interactive robot learning methods aim to reduce human effort, they are typically limited to single-task scenarios and are not well-suited for sustained, multi-task collaboration. We propose COIL (Cost-Optimal Interactive Learning) -- a multi-task interaction planner that minimizes human effort across a sequence of tasks by strategically selecting among three query types (skill, preference, and help). When user preferences are known, we formulate COIL as an uncapacitated facility location (UFL) problem, which enables bounded-suboptimal planning in polynomial time using off-the-shelf approximation algorithms. We extend our formulation to handle uncertainty in user preferences by incorporating one-step belief space planning, which uses these approximation algorithms as subroutines to maintain polynomial-time performance. Simulated and physical experiments on manipulation tasks show that our framework significantly reduces the amount of work allocated to the human while maintaining successful task completion.",high,A8,1,A8=high,"A8=COIL formulates multi-task skill, preference, and help queries as facility-location planning and adds belief-space updates for uncertain preferences.",A8=It optimizes the sequence of human queries under effort budgets rather than treating every possible intervention as equally useful.,A8=true,expansion_round_1,,,arxiv:2505.00490 | paperid:5954657857806920688,,,,,related-papers,,A8,false,false,false,false,A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A8/work/expansion-triage.jsonl
1181,arxiv:2505.07728,12,HIGH,A4 | A6 | A8,Guiding Data Collection via Factored Scaling Curves,arxiv:2505.07728,"Generalist imitation learning policies trained on large datasets show great promise for solving diverse manipulation tasks. However, to ensure generalization to different conditions, policies need to be trained with data collected across a large set of environmental factor variations (e.g., camera pose, table height, distractors) - a prohibitively expensive undertaking, if done exhaustively. We introduce a principled method for deciding what data to collect and how much to collect for each factor by constructing factored scaling curves (FSC), which quantify how policy performance varies as data scales along individual or paired factors. These curves enable targeted data acquisition for the most influential factor combinations within a given budget. We evaluate the proposed method through extensive simulated and real-world experiments, across both training-from-scratch and fine-tuning settings, and show that it boosts success rates in real-world tasks in new environments by up to 26% over existing data-collection strategies. We further demonstrate how factored scaling curves can effectively guide data collection using an offline metric, without requiring real-world evaluation at scale.",high,A4 | A6 | A8,3,A4=high | A6=medium | A8=high,"A4=Uses data valuation or attribution to estimate example contribution to model or policy outcomes. | A6=Transforms, segments, augments, retrieves, or composes trajectories so useful subsequences and corrective context become training signal. | A8=Factored scaling curves estimate how performance changes with environmental factors and allocate a fixed collection budget to influential factor combinations.",A4=It directly informs curation of robot experience or a transferable policy-data loop. | A6=Offers a reusable mechanism for converting sequential experience into better policy or data decisions. | A8=It directly answers what conditions a robot fleet should collect next using an offline policy-performance proxy.,A4=true | A6=false | A8=true,expansion_round_1,,2025,arxiv:2505.07728 | paper:1446593011478687577 | paperid:1446593011478687577,arxiv:2505.07728,1446593011478687577,,,related-paper-expansion | related-papers,recent,A4 | A6 | A8,false,false,false,true,A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A6/expansion/canonical-pool.jsonl | A7/raw/q39-quality-vs-diversity.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A4/expansion/expansion-triage.jsonl | A6/expansion/triage.jsonl | A8/work/expansion-triage.jsonl
1194,arxiv:2505.12224,12,HIGH,A3 | A6,RoboFAC: A Comprehensive Framework for Robotic Failure Analysis and Correction,arxiv:2505.12224,"Vision-Language-Action (VLA) models have recently advanced robotic manipulation by translating natural-language instructions and visual observations into control actions. However, existing VLAs are primarily trained on successful expert demonstrations and lack structured supervision for failure diagnosis and recovery, limiting robustness in open-world scenarios. To address this limitation, we propose the Robotic Failure Analysis and Correction (RoboFAC) framework. We construct a large-scale failure-centric dataset comprising 9,440 erroneous manipulation trajectories and 78,623 QA pairs across 53 scenes in both simulation and real-world environments, with systematically categorized failure types. Leveraging this dataset, we develop a lightweight multimodal model specialized for task understanding, failure analysis, and failure correction, enabling efficient local deployment while remaining competitive with large proprietary models. Experimental results demonstrate that RoboFAC achieves a 34.1% higher failure analysis accuracy compared to GPT-4o. Furthermore, we integrated RoboFAC as an external supervisor in a real-world VLA control pipeline, yielding a 29.1% relative improvement across four tasks while significantly reducing latency relative to GPT-4o. These results demonstrate that RoboFAC enables systematic failure diagnosis and recovery, significantly enhancing VLA recovery capabilities. Our model and dataset are publicly available at https://github.com/MINT-SJTU/RoboFAC.",high,A3 | A6,2,A3=high | A6=high,"A3=RoboFAC builds a framework for analyzing robotic failures and generating corrective interventions. | A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.",A3=Failure taxonomies and correction links can make harmful-data detection operationally useful. | A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.,A3=true | A6=true,expansion_round_1 | expansion_round_2,Zewei Ye | Weifeng Lu | Minghao Ye | Tao Lin | Shuo Yang | Junchi Yan | Bo Zhao,2025,arxiv:2505.12224,arxiv:2505.12224,8841935517944597632,cs.AI | cs.RO,q01-direct-failed-recovery | q04-direct-failure-aware-data | q15-failure-detection-recovery | q32-recent-vla-recovery | q35-found-learn-failures,firecrawl research related-papers | related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/round2-evidence-index.json | A3/round2-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q01-direct-failed-recovery.json | A6/raw-retrieval/q04-direct-failure-aware-data.json | A6/raw-retrieval/q15-failure-detection-recovery.json | A6/raw-retrieval/q32-recent-vla-recovery.json | A6/raw-retrieval/q35-found-learn-failures.json | A6/work/canonical-pool.jsonl,A3/round2-triage.jsonl | A6/expansion/triage.jsonl
1207,arxiv:2505.18793,12,HIGH,A3 | A6,Genie Centurion: Accelerating Scalable Real-World Robot Training with Human Rewind-and-Refine Guidance,arxiv:2505.18793,"While Vision-Language-Action (VLA) models show strong generalizability in various tasks, real-world deployment of robotic policy still requires large-scale, high-quality human expert demonstrations. However, data collection via human teleoperation requires continuous operator attention, which is costly, hard to scale. To address this, we propose Genie Centurion (GCENT), a scalable and general data collection paradigm based on human rewind-and-refine guidance, enabling robots' interactive learning in deployment. GCENT starts at an imperfect policy and improves over time. When the robot execution failures occur, GCENT allows robots to revert to a previous state with a rewind mechanism, after which a teleoperator provides corrective demonstrations to refine the policy. This framework supports a one-human-to-many-robots supervision scheme with a Task Sentinel module, which autonomously predicts task success and solicits human intervention when necessary. Empirical results show that GCENT achieves up to 40% higher task success rates than state-of-the-art data collection methods, and reaches comparable performance using less than half the data in long-horizon and precise tasks. We also quantify the data yield-to-effort ratio under multi-robot scenarios, demonstrating GCENT's potential for scalable and cost-efficient robot policy training in real-world environments.",high,A3 | A6,2,A3=high | A6=high,"A3=Human rewind-and-refine guidance turns deployment failures into targeted corrective demonstrations for scalable robot training. | A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.",A3=It directly connects failure experience to the next-data decision in a real-world loop. | A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.,A3=true | A6=true,expansion_round_1 | expansion_round_2,Wenhao Wang | Jianheng Song | Chiming Liu | Jiayao Ma | Siyuan Feng | Jingyuan Wang | Yuxin Jiang | Kylin Chen | Sikang Zhan | Yi Wang | Tong Meng | Modi Shi | Xindong He | Guanghui Ren | Yang Yang | +1 more,2025,arxiv:2505.18793,arxiv:2505.18793,7544990966187499063,cs.RO,q04-direct-failure-aware-data,firecrawl research related-papers | related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/round2-evidence-index.json | A3/round2-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q04-direct-failure-aware-data.json | A6/work/canonical-pool.jsonl | A8/raw/q04-direct.json | A8/work/canonical-pool.jsonl,A3/round2-triage.jsonl | A6/expansion/triage.jsonl
1220,arxiv:2506.01701,12,HIGH,A4,Data Pruning by Information Maximization,arxiv:2506.01701,"In this paper, we present InfoMax, a novel data pruning method, also known as coreset selection, designed to maximize the information content of selected samples while minimizing redundancy. By doing so, InfoMax enhances the overall informativeness of the coreset. The information of individual samples is measured by importance scores, which capture their influence or difficulty in model learning. To quantify redundancy, we use pairwise sample similarities, based on the premise that similar samples contribute similarly to the learning process. We formalize the coreset selection problem as a discrete quadratic programming (DQP) task, with the objective of maximizing the total information content, represented as the sum of individual sample contributions minus the redundancies introduced by similar samples within the coreset. To ensure practical scalability, we introduce an efficient gradient-based solver, complemented by sparsification techniques applied to the similarity matrix and dataset partitioning strategies. This enables InfoMax to seamlessly scale to datasets with millions of samples. Extensive experiments demonstrate the superior performance of InfoMax in various data pruning tasks, including image classification, vision-language pre-training, and instruction tuning for large language models. Code is available at https://github.com/hrtan/InfoMax.",high,A4,1,A4=high,"A4=Constructs a smaller or weighted training subset by matching gradients, coverage, representativeness, or expected utility.",A4=It supplies an explicit data-centric mechanism for deciding which examples matter to training or evaluation outcomes.,A4=true,primary_assignment,,,arxiv:2506.01701 | paper:7799459892361337103,arxiv:2506.01701,7799459892361337103,,q03-selection | q06-coreset,semantic-search,,A4,false,false,false,false,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q03-selection.json | A4/raw/q06-coreset.json,A4/abstract-triage.jsonl
1233,arxiv:2506.08822,12,HIGH,A1,FreqPolicy: Efficient Flow-based Visuomotor Policy via Frequency Consistency,arxiv:2506.08822,"Generative modeling-based visuomotor policies have been widely adopted in robotic manipulation, attributed to their ability to model multimodal action distributions. However, the high inference cost of multi-step sampling limits its applicability in real-time robotic systems. Existing approaches accelerate sampling in generative modeling-based visuomotor policies by adapting techniques originally developed to speed up image generation. However, a major distinction exists: image generation typically produces independent samples without temporal dependencies, while robotic manipulation requires generating action trajectories with continuity and temporal coherence. To this end, we propose FreqPolicy, a novel approach that first imposes frequency consistency constraints on flow-based visuomotor policies. Our work enables the action model to capture temporal structure effectively while supporting efficient, high-quality one-step action generation. Concretely, we introduce a frequency consistency constraint objective that enforces alignment of frequency-domain action features across different timesteps along the flow, thereby promoting convergence of one-step action generation toward the target distribution. In addition, we design an adaptive consistency loss to capture structural temporal variations inherent in robotic manipulation tasks. We assess FreqPolicy on 53 tasks across 3 simulation benchmarks, proving its superiority over existing one-step action generators. We further integrate FreqPolicy into the vision-language-action (VLA) model and achieve acceleration without performance degradation on 40 tasks of LIBERO. Besides, we show efficiency and effectiveness in real-world robotic scenarios with an inference frequency of 93.5 Hz.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for FreqPolicy: Efficient Flow-based Visuomotor Policy via Frequency Consistency.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_3,,,arxiv:2506.08822,arxiv:2506.08822,5976533629805243516,,12,related-papers-round3,general,A1,false,false,false,false,A1/expansion-round3-registry.json | A1/paper-registry-complete.json | A5/canonical-pool.jsonl | A5/paper-registry.json,A1/expansion-round3-triage.jsonl
1246,arxiv:2506.13722,12,HIGH,A1,How Real is CARLAs Dynamic Vision Sensor? A Study on the Sim-to-Real Gap in Traffic Object Detection,arxiv:2506.13722,"Event cameras are gaining traction in traffic monitoring applications due to their low latency, high temporal resolution, and energy efficiency, which makes them well-suited for real-time object detection at traffic intersections. However, the development of robust event-based detection models is hindered by the limited availability of annotated real-world datasets. To address this, several simulation tools have been developed to generate synthetic event data. Among these, the CARLA driving simulator includes a built-in dynamic vision sensor (DVS) module that emulates event camera output. Despite its potential, the sim-to-real gap for event-based object detection remains insufficiently studied. In this work, we present a systematic evaluation of this gap by training a recurrent vision transformer model exclusively on synthetic data generated using CARLAs DVS and testing it on varying combinations of synthetic and real-world event streams. Our experiments show that models trained solely on synthetic data perform well on synthetic-heavy test sets but suffer significant performance degradation as the proportion of real-world data increases. In contrast, models trained on real-world data demonstrate stronger generalization across domains. This study offers the first quantifiable analysis of the sim-to-real gap in event-based object detection using CARLAs DVS. Our findings highlight limitations in current DVS simulation fidelity and underscore the need for improved domain adaptation techniques in neuromorphic vision for traffic monitoring.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for How Real is CARLAs Dynamic Vision Sensor? A Study on the Sim-to-Real Gap in Traffic Object Detection.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_1,,,arxiv:2506.13722,arxiv:2506.13722,3325589860792198101,,,related-references,,A1,false,false,false,false,A1/expansion-registry.json | A1/expansion-round2-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
1259,arxiv:2506.20668,12,HIGH,A6,DemoDiffusion: One-Shot Human Imitation using pre-trained Diffusion Policy,arxiv:2506.20668,"We propose DemoDiffusion, a simple method for enabling robots to perform manipulation tasks by imitating a single human demonstration, without requiring task-specific training or paired human-robot data. Our approach is based on two insights. First, the hand motion in a human demonstration provides a useful prior for the robot's end-effector trajectory, which we can convert into a rough open-loop robot motion trajectory via kinematic retargeting. Second, while this retargeted motion captures the overall structure of the task, it may not align well with plausible robot actions in-context. To address this, we leverage a pre-trained generalist diffusion policy to modify the trajectory, ensuring it both follows the human motion and remains within the distribution of plausible robot actions. Unlike approaches based on online reinforcement learning or paired human-robot data, our method enables robust adaptation to new tasks and scenes with minimal effort. In real-world experiments across 8 diverse manipulation tasks, DemoDiffusion achieves 83.8% average success rate, compared to 13.8% for the pre-trained policy and 52.5% for kinematic retargeting, succeeding even on tasks where the pre-trained generalist policy fails entirely. Project page: https://demodiffusion.github.io/",high,A6,1,A6=high,A6=Studies how non-ideal sequential experience or feedback can improve decision-making beyond success-only imitation.,A6=Offers an adjacent conceptual transfer for representing and using imperfect robot experience.,A6=true,primary_assignment,"Sungjae Park, Homanga Bharadhwaj, Shubham Tulsiani",2026,arxiv:2506.20668,arxiv:2506.20668,4926759496811650546,cs.LG | cs.RO,q33-recent-diffusion-recovery,search-papers,,A6,true,true,false,false,A6/raw-retrieval/q33-recent-diffusion-recovery.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A6/triage.jsonl
1272,arxiv:2507.06710,12,HIGH,A1,Spatial-Temporal Aware Visuomotor Diffusion Policy Learning,arxiv:2507.06710,"Visual imitation learning is effective for robots to learn versatile tasks. However, many existing methods rely on behavior cloning with supervised historical trajectories, limiting their 3D spatial and 4D spatiotemporal awareness. Consequently, these methods struggle to capture the 3D structures and 4D spatiotemporal relationships necessary for real-world deployment. In this work, we propose 4D Diffusion Policy (DP4), a novel visual imitation learning method that incorporates spatiotemporal awareness into diffusion-based policies. Unlike traditional approaches that rely on trajectory cloning, DP4 leverages a dynamic Gaussian world model to guide the learning of 3D spatial and 4D spatiotemporal perceptions from interactive environments. Our method constructs the current 3D scene from a single-view RGB-D observation and predicts the future 3D scene, optimizing trajectory generation by explicitly modeling both spatial and temporal dependencies. Extensive experiments across 17 simulation tasks with 173 variants and 3 real-world robotic tasks demonstrate that the 4D Diffusion Policy (DP4) outperforms baseline methods, improving the average simulation task success rate by 16.4% (Adroit), 14% (DexArt), and 6.45% (RLBench), and the average real-world robotic task success rate by 8.6%.",high,A1,1,A1=high,A1=DP4 predicts future 3D scene structure from RGB-D observations and conditions diffusion actions on explicit spatial-temporal dependencies.,A1=Future scene modeling links action selection to anticipated geometry and timing rather than only current-frame imitation.,A1=true,primary_assignment,,,arxiv:2507.06710,arxiv:2507.06710,578543934030445797,,q18-phase,search-papers,recent,A1,false,false,false,false,A1/assigned-papers.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q18-phase.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q33-recent-diffusion-recovery.json | A6/work/canonical-pool.jsonl,A1/assigned-abstracts.jsonl | A1/triage.jsonl
1285,arxiv:2507.14731,12,HIGH,A7,X-Nav: Learning End-to-End Cross-Embodiment Navigation for Mobile Robots,arxiv:2507.14731,"Existing navigation methods are primarily designed for specific robot embodiments, limiting their generalizability across diverse robot platforms. In this paper, we introduce X-Nav, a novel framework for end-to-end cross-embodiment navigation where a single unified policy can be deployed across various embodiments for both wheeled and quadrupedal robots. X-Nav consists of two learning stages: 1) multiple expert policies are trained using deep reinforcement learning with privileged observations on a wide range of randomly generated robot embodiments; and 2) a single general policy is distilled from the expert policies via navigation action chunking with transformer (Nav-ACT). The general policy directly maps visual and proprioceptive observations to low-level control commands, enabling generalization to novel robot embodiments. Simulated experiments demonstrated that X-Nav achieved zero-shot transfer to both unseen embodiments and photorealistic environments. A scalability study showed that the performance of X-Nav improves when trained with an increasing number of randomly generated embodiments. An ablation study confirmed the design choices of X-Nav. Furthermore, real-world experiments were conducted to validate the generalizability of X-Nav in real-world environments.",high,A7,1,A7=high,"A7=Trains experts over randomly generated embodiments and distills them into one visual-proprioceptive policy, with performance scaling by embodiment count.",A7=It supplies a controlled scaling result for embodiment diversity outside manipulation.,A7=true,primary_assignment,"Haitong Wang, Aaron Hao Tan, Angus Fung, Goldie Nejat",2025,arxiv:2507.14731,arxiv:2507.14731,5013277687681955129,cs.RO,,search-papers,foundational | recent,A7,false,true,true,false,A7/raw/q08-transfer.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl
