"pass2_index","canonical_paper_id","assigned_agent","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"1006","arxiv:2410.09940","6","HIGH","A4","Generalized Group Data Attribution","arxiv:2410.09940","Data Attribution (DA) methods quantify the influence of individual training data points on model outputs and have broad applications such as explainability, data selection, and noisy label identification. However, existing DA methods are often computationally intensive, limiting their applicability to large-scale machine learning models. To address this challenge, we introduce the Generalized Group Data Attribution (GGDA) framework, which computationally simplifies DA by attributing to groups of training points instead of individual ones. GGDA is a general framework that subsumes existing attribution methods and can be applied to new DA techniques as they emerge. It allows users to optimize the trade-off between efficiency and fidelity based on their needs. Our empirical results demonstrate that GGDA applied to popular DA methods such as Influence Functions, TracIn, and TRAK results in upto 10x-50x speedups over standard DA methods while gracefully trading off attribution fidelity. For downstream applications such as dataset pruning and noisy label identification, we demonstrate that GGDA significantly improves computational efficiency and maintains effectiveness, enabling practical applications in large-scale machine learning scenarios that were previously infeasible.","high","A4","1","A4=high","A4=Estimates how an individual training example changes a validation loss or downstream policy outcome, enabling example ranking or curation.","A4=It supplies an explicit data-centric mechanism for deciding which examples matter to training or evaluation outcomes.","A4=true","primary_assignment","","","arxiv:2410.09940 | paper:3303883106659385002","arxiv:2410.09940","3303883106659385002","","q14-attribution-failures | q34-recent-attribution","semantic-search","","A4","false","false","false","false","A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q14-attribution-failures.json | A4/raw/q34-recent-attribution.json","A4/abstract-triage.jsonl"
"1019","arxiv:2410.18907","6","HIGH","A8","SkillMimicGen: Automated Demonstration Generation for Efficient Skill Learning and Deployment","arxiv:2410.18907","Imitation learning from human demonstrations is an effective paradigm for robot manipulation, but acquiring large datasets is costly and resource-intensive, especially for long-horizon tasks. To address this issue, we propose SkillMimicGen (SkillGen), an automated system for generating demonstration datasets from a few human demos. SkillGen segments human demos into manipulation skills, adapts these skills to new contexts, and stitches them together through free-space transit and transfer motion. We also propose a Hybrid Skill Policy (HSP) framework for learning skill initiation, control, and termination components from SkillGen datasets, enabling skills to be sequenced using motion planning at test-time. We demonstrate that SkillGen greatly improves data generation and policy learning performance over a state-of-the-art data generation framework, resulting in the capability to produce data for large scene variations, including clutter, and agents that are on average 24% more successful. We demonstrate the efficacy of SkillGen by generating over 24K demonstrations across 18 task variants in simulation from just 60 human demonstrations, and training proficient, often near-perfect, HSP agents. Finally, we apply SkillGen to 3 real-world manipulation tasks and also demonstrate zero-shot sim-to-real transfer on a long-horizon assembly task. Videos, and more at https://skillgen.github.io.","high","A8","1","A8=high","A8=It segments demonstrations into skills, adapts and stitches them across contexts, then trains a hybrid skill policy with learned initiation and termination.","A8=It provides a structured coverage-expansion mechanism that turns a few demonstrations into reusable long-horizon experience.","A8=true","expansion_round_1","","2024","arxiv:2410.18907 | paperid:8741670882947973941","arxiv:2410.18907","8741670882947973941","","","related-papers","recent","A8","false","false","false","false","A7/raw/q05-synonyms.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl","A8/work/expansion-triage.jsonl"
"1032","arxiv:2411.03294","6","HIGH","A4 | A6","Out-of-Distribution Recovery with Object-Centric Keypoint Inverse Policy for Visuomotor Imitation Learning","arxiv:2411.03294","We propose an object-centric recovery (OCR) framework to address the challenges of out-of-distribution (OOD) scenarios in visuomotor policy learning. Previous behavior cloning (BC) methods rely heavily on a large amount of labeled data coverage, failing in unfamiliar spatial states. Without relying on extra data collection, our approach learns a recovery policy constructed by an inverse policy inferred from the object keypoint manifold gradient in the original training data. The recovery policy serves as a simple add-on to any base visuomotor BC policy, agnostic to a specific method, guiding the system back towards the training distribution to ensure task success even in OOD situations. We demonstrate the effectiveness of our object-centric framework in both simulation and real robot experiments, achieving an improvement of 77.7% over the base policy in OOD. Furthermore, we show OCR's capacity to autonomously collect demonstrations for continual learning. Overall, we believe this framework represents a step toward improving the robustness of visuomotor policies in real-world settings.","high","A4 | A6","2","A4=high | A6=high","A4=Connects trajectory or dataset composition to downstream policy or model behavior. | A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.","A4=It directly informs curation of robot experience or a transferable policy-data loop. | A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.","A4=true | A6=true","expansion_round_1","","2024","arxiv:2411.03294 | paper:8166754499107454159","arxiv:2411.03294","8166754499107454159","","","related-paper-expansion | related-papers","recent","A4 | A6","false","false","false","false","A4/expansion/expansion-registry.jsonl | A6/expansion/canonical-pool.jsonl | A7/raw/q16-policy-shift.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A4/expansion/expansion-triage.jsonl | A6/expansion/triage.jsonl"
"1045","arxiv:2412.01335","6","MEDIUM","A3","A Versatile Influence Function for Data Attribution with Non-Decomposable Loss","arxiv:2412.01335","Influence function, a technique rooted in robust statistics, has been adapted in modern machine learning for a novel application: data attribution -- quantifying how individual training data points affect a model's predictions. However, the common derivation of influence functions in the data attribution literature is limited to loss functions that can be decomposed into a sum of individual data point losses, with the most prominent examples known as M-estimators. This restricts the application of influence functions to more complex learning objectives, which we refer to as non-decomposable lo","medium","A3","1","A3=medium","A3=A versatile influence function extends data attribution to non-decomposable objectives.","A3=Robot success and safety metrics are often non-decomposable, making this a plausible methodological transfer.","A3=true","expansion_round_2","Junwei Deng | Weijing Tang | Jiaqi W. Ma","2024","arxiv:2412.01335","","","cs.LG | stat.ML","","firecrawl research related-papers","","A3","false","false","false","false","A3/paper-registry.json | A3/round2-registry.json","A3/round2-triage.jsonl"
"1058","arxiv:2412.13877","6","HIGH","A4 | A5 | A6 | A7","RoboMIND: Benchmark on Multi-embodiment Intelligence Normative Data for Robot Manipulation","arxiv:2412.13877","In this paper, we introduce RoboMIND (Multi-embodiment Intelligence Normative Data for Robot Manipulation), a dataset containing 107k demonstration trajectories across 479 diverse tasks involving 96 object classes. RoboMIND is collected through human teleoperation and encompasses comprehensive robotic-related information, including multi-view observations, proprioceptive robot state information, and linguistic task descriptions. To ensure data consistency and reliability for imitation learning, RoboMIND is built on a unified data collection platform and a standardized protocol, covering four distinct robotic embodiments: the Franka Emika Panda, the UR5e, the AgileX dual-arm robot, and a humanoid robot with dual dexterous hands. Our dataset also includes 5k real-world failure demonstrations, each accompanied by detailed causes, enabling failure reflection and correction during policy learning. Additionally, we created a digital twin environment in the Isaac Sim simulator, replicating the real-world tasks and assets, which facilitates the low-cost collection of additional training data and enables efficient evaluation. To demonstrate the quality and diversity of our dataset, we conducted extensive experiments using various imitation learning methods for single-task settings and state-of-the-art Vision-Language-Action (VLA) models for multi-task scenarios. By leveraging RoboMIND, the VLA models achieved high manipulation success rates and demonstrated strong generalization capabilities. To the best of our knowledge, RoboMIND is the largest multi-embodiment teleoperation dataset collected on a unified platform, providing large-scale and high-quality robotic training data. Our project is at https://x-humanoid-robomind.github.io/.","high","A4 | A5 | A6 | A7","4","A4=high | A5=high | A6=high | A7=high","A4=Relates data composition or example properties to downstream model or policy behavior and provides a mechanism for selecting or weighting experience. | A5=In this paper, we introduce RoboMIND (Multi-embodiment Intelligence Normative Data for Robot Manipulation), a dataset containing 107k demonstration trajectories across 479 diverse tasks involving 96 object classes. | A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions. | A7=Provides standardized multi-view, multi-embodiment, multi-task data with explicit failure episodes and a matching digital twin.","A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior. | A5=It informs adaptive control of task and data-mixture proportions so policy training can respond to coverage, loss, or capability gaps. | A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next. | A7=It combines broad coverage with failure coverage and controlled synthetic expansion for policy learning and evaluation.","A4=true | A5=true | A6=true | A7=true","expansion_round_1 | primary_assignment","Kun Wu, Chengkai Hou, Jiaming Liu, Zhengping Che, Xiaozhu Ju, Zhuqin Yang, Meng Li, Yinuo Zhao, Zhiyuan Xu, Guang Yang, Shichao Fan, Xinhua Wang, Fei Liao, Zhen Zhao, Guangyu Li, Zhao Jin, Lecheng Wang, Jilei Mao, Ning Liu, Pei Ren, Qiang Zhang, Yaoxu Lyu, Mengzhen Liu, Jingyang He, Yulin Luo, Zeyu Gao, Chenxuan Li, Chenyang Gu, Yankai Fu, Di Wu, Xingyu Wang, Sixiang Chen, Zhenyu Wang, Pengju An, Siyuan Qian, Shanghang Zhang, Jian Tang","2024","arxiv:2412.13877 | paper:64881249380616304","arxiv:2412.13877","64881249380616304","cs.AI | cs.RO","23 | q04-direct-failure-aware-data | q16-recent-datasets | q33-recent-robot","related-papers | search-papers | semantic-search","foundational | general | recent","A1 | A4 | A5 | A7","false","true","true","false","A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q16-recent-datasets.json | A3/paper-registry.json | A3/raw/q24-recent-quality.txt | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q33-recent-robot.json | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q04-direct-failure-aware-data.json | A6/work/canonical-pool.jsonl | A7/raw/q01-direct-terms.json | A7/raw/q04-composition.json | A7/raw/q07-multitask.json | A7/raw/q18-benchmark-failures.json | A7/raw/q25-foundational-multitask.json | A7/raw/q37-trajectory-composition.json | A7/raw/q39-quality-vs-diversity.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A4/abstract-triage.jsonl | A5/assigned-abstracts.jsonl | A6/expansion/triage.jsonl | A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl"
"1071","arxiv:2501.09747","6","MEDIUM","A4 | A5","FAST: Efficient Action Tokenization for Vision-Language-Action Models","arxiv:2501.09747","Autoregressive sequence models, such as Transformer-based vision-language action (VLA) policies, can be tremendously effective for capturing complex and generalizable robotic behaviors. However, such models require us to choose a tokenization of our continuous action signals, which determines how the discrete symbols predicted by the model map to continuous robot actions. We find that current approaches for robot action tokenization, based on simple per-dimension, per-timestep binning schemes, typically perform poorly when learning dexterous skills from high-frequency robot data. To address this challenge, we propose a new compression-based tokenization scheme for robot actions, based on the discrete cosine transform. Our tokenization approach, Frequency-space Action Sequence Tokenization (FAST), enables us to train autoregressive VLAs for highly dexterous and high-frequency tasks where standard discretization methods fail completely. Based on FAST, we release FAST+, a universal robot action tokenizer, trained on 1M real robot action trajectories. It can be used as a black-box tokenizer for a wide range of robot action sequences, with diverse action spaces and control frequencies. Finally, we show that, when combined with the pi0 VLA, our method can scale to training on 10k hours of robot data and match the performance of diffusion VLAs, while reducing training time by up to 5x.","medium","A4 | A5","2","A4=medium | A5=low","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility. | A5=Our tokenization approach, Frequency-space Action Sequence Tokenization (FAST), enables us to train autoregressive VLAs for highly dexterous and high-frequency tasks where standard discretization methods fail completely.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A5=This curriculum neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.","A4=false | A5=false","expansion_round_1 | expansion_round_2","","","arxiv:2501.09747 | paper:791223690149074548","arxiv:2501.09747","791223690149074548","","","","","A4 | A5","false","false","false","true","A4/expansion/round4/registry.jsonl | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json","A4/expansion/all-new-expansion-triage.jsonl | A5/expansion/round2-triage.jsonl"
"1084","arxiv:2502.02753","6","HIGH","A2","MuST: Multi-Head Skill Transformer for Long-Horizon Dexterous Manipulation with Skill Progress","arxiv:2502.02753","Robot picking and packing tasks require dexterous manipulation skills, such as rearranging objects to establish a good grasping pose, or placing and pushing items to achieve tight packing. These tasks are challenging for robots due to the complexity and variability of the required actions. To tackle the difficulty of learning and executing long-horizon tasks, we propose a novel framework called the Multi-Head Skill Transformer (MuST). This model is designed to learn and sequentially chain together multiple motion primitives (skills), enabling robots to perform complex sequences of actions effectively. MuST introduces a ""progress value"" for each skill, guiding the robot on which skill to execute next and ensuring smooth transitions between skills. Additionally, our model is capable of expanding its skill set and managing various sequences of sub-tasks efficiently. Extensive experiments in both simulated and real-world environments demonstrate that MuST significantly enhances the robot's ability to perform long-horizon dexterous manipulation tasks.","high","A2","1","A2=high","A2=Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.","A2=true","expansion_round_1","","2025","arxiv:2502.02753","arxiv:2502.02753","4496670761676085687","","2025 2026 long horizon robot manipulation temporal abstraction action chunks","search-papers","false","A2","false","false","false","false","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q43-2025-2026-long-horizon.json","A2/expansion-triage.jsonl"
"1097","arxiv:2502.11986","6","HIGH","A7","Selective Task Group Updates for Multi-Task Optimization","arxiv:2502.11986","Multi-task learning enables the acquisition of task-generic knowledge by training multiple tasks within a unified architecture. However, training all tasks together in a single architecture can lead to performance degradation, known as negative transfer, which is a main concern in multi-task learning. Previous works have addressed this issue by optimizing the multi-task network through gradient manipulation or weighted loss adjustments. However, their optimization strategy focuses on addressing task imbalance in shared parameters, neglecting the learning of task-specific parameters. As a result, they show limitations in mitigating negative transfer, since the learning of shared space and task-specific information influences each other during optimization. To address this, we propose a different approach to enhance multi-task performance by selectively grouping tasks and updating them for each batch during optimization. We introduce an algorithm that adaptively determines how to effectively group tasks and update them during the learning process. To track inter-task relations and optimize multi-task networks simultaneously, we propose proximal inter-task affinity, which can be measured during the optimization process. We provide a theoretical analysis on how dividing tasks into multiple groups and updating them sequentially significantly affects multi-task performance by enhancing the learning of task-specific parameters. Our methods substantially outperform previous multi-task optimization approaches and are scalable to different architectures and various numbers of tasks.","high","A7","1","A7=high","A7=Multi-task learning enables the acquisition of task-generic knowledge by training multiple tasks within a unified architecture.","A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.","A7=true","expansion_round_1","","","arxiv:2502.11986","","","","","references","","A7","false","false","false","false","A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl","A7/work/expansion-triage.jsonl"
"1110","arxiv:2503.00877","6","MEDIUM","A1","Patch-wise Structural Loss for Time Series Forecasting","arxiv:2503.00877","Time-series forecasting has gained significant attention in machine learning due to its crucial role in various domains. However, most existing forecasting models rely heavily on point-wise loss functions like Mean Square Error, which treat each time step independently and neglect the structural dependencies inherent in time series data, making it challenging to capture complex temporal patterns accurately. To address these challenges, we propose a novel Patch-wise Structural (PS) loss, designed to enhance structural alignment by comparing time series at the patch level. Through leveraging local statistical properties, such as correlation, variance, and mean, PS loss captures nuanced structural discrepancies overlooked by traditional point-wise losses. Furthermore, it integrates seamlessly with point-wise loss, simultaneously addressing local structural inconsistencies and individual time-step errors. PS loss establishes a novel benchmark for accurately modeling complex time series data and provides a new perspective on time series loss function design. Extensive experiments demonstrate that PS loss significantly improves the performance of state-of-the-art models across diverse real-world datasets.","medium","A1","1","A1=medium","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Patch-wise Structural Loss for Time Series Forecasting.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.","A1=true","expansion_round_1","","","arxiv:2503.00877","arxiv:2503.00877","180634150835702841","","","related-similar","","A1","false","false","false","false","A1/expansion-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json","A1/expansion-triage.jsonl"
"1123","arxiv:2503.08558","6","HIGH","A6","Can We Detect Failures Without Failure Data? Uncertainty-Aware Runtime Failure Detection for Imitation Learning Policies","arxiv:2503.08558","Recent years have witnessed impressive robotic manipulation systems driven by advances in imitation learning and generative modeling, such as diffusion- and flow-based approaches. As robot policy performance increases, so does the complexity and time horizon of achievable tasks, inducing unexpected and diverse failure modes that are difficult to predict a priori. To enable trustworthy policy deployment in safety-critical human environments, reliable runtime failure detection becomes important during policy inference. However, most existing failure detection approaches rely on prior knowledge of failure modes and require failure data during training, which imposes a significant challenge in practicality and scalability. In response to these limitations, we present FAIL-Detect, a modular two-stage approach for failure detection in imitation learning-based robotic manipulation. To accurately identify failures from successful training data alone, we frame the problem as sequential out-of-distribution (OOD) detection. We first distill policy inputs and outputs into scalar signals that correlate with policy failures and capture epistemic uncertainty. FAIL-Detect then employs conformal prediction (CP) as a versatile framework for uncertainty quantification with statistical guarantees. Empirically, we thoroughly investigate both learned and post-hoc scalar signal candidates on diverse robotic manipulation tasks. Our experiments show learned signals to be mostly consistently effective, particularly when using our novel flow-based density estimator. Furthermore, our method detects failures more accurately and faster than state-of-the-art (SOTA) failure detection baselines. These results highlight the potential of FAIL-Detect to enhance the safety and reliability of imitation learning-based robotic systems as they progress toward real-world deployment.","high","A6","1","A6=high","A6=Uses failure, recovery, retry, correction, or intervention data to return execution to a viable state or learn corrective behavior.","A6=Shows how imperfect experience can teach robust retry and recovery behavior instead of being discarded.","A6=true","primary_assignment","Chen Xu, Tony Khuong Nguyen, Emma Dixon, Christopher Rodriguez, Patrick Miller, Robert Lee, Paarth Shah, Rares Ambrus, Haruki Nishimura, Masha Itkina","2025","arxiv:2503.08558","arxiv:2503.08558","3238237157086498785","cs.AI | cs.LG | cs.RO","q15-failure-detection-recovery | q18-failure-conditioned-bc | q25-found-failures | q30-recent-fail-recovery","search-papers","","A6","true","true","false","false","A3/paper-registry.json | A3/raw/q09-failed.txt | A3/round2-evidence-index.json | A3/round2-registry.json | A3/round3-registry.json | A6/raw-retrieval/q15-failure-detection-recovery.json | A6/raw-retrieval/q18-failure-conditioned-bc.json | A6/raw-retrieval/q25-found-failures.json | A6/raw-retrieval/q30-recent-fail-recovery.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A8/raw/q16-outcome.json | A8/work/canonical-pool.jsonl","A6/triage.jsonl"
"1136","arxiv:2503.15202","6","HIGH","A6","A Unified Framework for Real-Time Failure Handling in Robotics Using Vision-Language Models, Reactive Planner and Behavior Trees","arxiv:2503.15202","Robotic systems often face execution failures due to unexpected obstacles, sensor errors, or environmental changes. Traditional failure recovery methods rely on predefined strategies or human intervention, making them less adaptable. This paper presents a unified failure recovery framework that combines Vision-Language Models (VLMs), a reactive planner, and Behavior Trees (BTs) to enable real-time failure handling. Our approach includes pre-execution verification, which checks for potential failures before execution, and reactive failure handling, which detects and corrects failures during execution by verifying existing BT conditions, adding missing preconditions and, when necessary, generating new skills. The framework uses a scene graph for structured environmental perception and an execution history for continuous monitoring, enabling context-aware and adaptive failure handling. We evaluate our framework through real-world experiments with an ABB YuMi robot on tasks like peg insertion, object sorting, and drawer placement, as well as in AI2-THOR simulator. Compared to using pre-execution and reactive methods separately, our approach achieves higher task success rates and greater adaptability. Ablation studies highlight the importance of VLM-based reasoning, structured scene representation, and execution history tracking for effective failure recovery in robotics.","high","A6","1","A6=high","A6=Uses a recovery, correction, failure-analysis, or imperfect-demonstration mechanism to improve robot execution from non-ideal experience.","A6=Adds an independently discovered A6 mechanism or an important variant for experience/data/training design.","A6=true","expansion_round_1","Faseeh Ahmad, Hashim Ismail, Jonathan Styrud, Maj Stenmark, Volker Krueger","2025","arxiv:2503.15202","arxiv:2503.15202","6181617934222853069","cs.AI | cs.RO","q15-failure-detection-recovery | q32-recent-vla-recovery","related-papers","","A6","false","true","false","false","A6/expansion/canonical-pool.jsonl | A6/expansion/selected-registry.jsonl | A6/raw-retrieval/q15-failure-detection-recovery.json | A6/raw-retrieval/q32-recent-vla-recovery.json | A6/work/canonical-pool.jsonl","A6/expansion-triage.jsonl | A6/expansion/triage.jsonl"
"1149","arxiv:2503.22943","6","HIGH","A1","Event Camera Meets Mobile Embodied Perception: Abstraction, Algorithm, Acceleration, Application","arxiv:2503.22943","With the increasing complexity of mobile device applications, these devices are evolving toward high agility. This shift imposes new demands on mobile sensing, particularly in achieving high-accuracy and low-latency. Event-based vision has emerged as a disruptive paradigm, offering high temporal resolution and low latency, making it well-suited for high-accuracy and low-latency sensing tasks on high-agility platforms. However, the presence of substantial noisy events, lack of stable, persistent semantic information, and large data volume pose challenges for event-based data processing on resource-constrained mobile devices. This paper surveys the literature from 2014 to 2025 and presents a comprehensive overview of event-based mobile sensing, encompassing its fundamental principles, event abstraction methods, algorithm advancements, and both hardware and software acceleration strategies. We discuss key applications of event cameras in mobile sensing, including visual odometry, object tracking, optical flow, and 3D reconstruction, while highlighting challenges associated with event data processing, sensor fusion, and real-time deployment. Furthermore, we outline future research directions, such as improving the event camera with advanced optics, leveraging neuromorphic computing for efficient processing, and integrating bio-inspired algorithms. To support ongoing research, we provide an open-source Online Sheet with recent developments. We hope this survey serves as a reference, facilitating the adoption of event-based vision across diverse applications.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Event Camera Meets Mobile Embodied Perception: Abstraction, Algorithm, Acceleration, Application.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_2","","","arxiv:2503.22943","arxiv:2503.22943","3627482636473364237","","","related-papers-round2","","A1","false","false","false","false","A1/expansion-round2-registry.json | A1/paper-registry-complete.json","A1/expansion-round2-triage.jsonl"
"1162","arxiv:2504.14805","6","HIGH","A2","Dynamic Contrastive Skill Learning with State-Transition Based Skill Clustering and Dynamic Length Adjustment","arxiv:2504.14805","Reinforcement learning (RL) has made significant progress in various domains, but scaling it to long-horizon tasks with complex decision-making remains challenging. Skill learning attempts to address this by abstracting actions into higher-level behaviors. However, current approaches often fail to recognize semantically similar behaviors as the same skill and use fixed skill lengths, limiting flexibility and generalization. To address this, we propose Dynamic Contrastive Skill Learning (DCSL), a novel framework that redefines skill representation and learning. DCSL introduces three key ideas: state-transition based skill representation, skill similarity function learning, and dynamic skill length adjustment. By focusing on state transitions and leveraging contrastive learning, DCSL effectively captures the semantic context of behaviors and adapts skill lengths to match the appropriate temporal extent of behaviors. Our approach enables more flexible and adaptive skill extraction, particularly in complex or noisy datasets, and demonstrates competitive performance compared to existing methods in task completion and efficiency.","high","A2","1","A2=high","A2=Encodes or selects compact trajectory segments or latent plans so sequential experience can be retrieved, recombined, or reused.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.","A2=true","expansion_round_1","","2025","arxiv:2504.14805","arxiv:2504.14805","5392483971449164310","","contrastive temporal distance skill boundary detection robotics","search-papers","false","A2","false","false","false","false","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q14-contrastive.json","A2/expansion-triage.jsonl"
"1175","arxiv:2505.05108","6","MEDIUM","A4","Multi-agent Embodied AI: Advances and Future Directions","arxiv:2505.05108","Embodied artificial intelligence (Embodied AI) plays a pivotal role in the application of advanced technologies in the intelligent era, where AI systems are integrated with physical bodies that enable them to perceive, reason, and interact with their environments. Through the use of sensors for input and actuators for action, these systems can learn and adapt based on real-world feedback, allowing them to perform tasks effectively in dynamic and unpredictable environments. As techniques such as deep learning (DL), reinforcement learning (RL), and large language models (LLMs) mature, embodied AI has become a leading field in both academia and industry, with applications spanning robotics, healthcare, transportation, and manufacturing. However, most research has focused on single-agent systems that often assume static, closed environments, whereas real-world embodied AI must navigate far more complex scenarios. In such settings, agents must not only interact with their surroundings but also collaborate with other agents, necessitating sophisticated mechanisms for adaptation, real-time learning, and collaborative problem-solving. Despite increasing interest in multi-agent systems, existing research remains narrow in scope, often relying on simplified models that fail to capture the full complexity of dynamic, open environments for multi-agent embodied AI. Moreover, no comprehensive survey has systematically reviewed the advancements in this area. As embodied AI rapidly evolves, it is crucial to deepen our understanding of multi-agent embodied AI to address the challenges presented by real-world applications. To fill this gap and foster further development in the field, this paper reviews the current state of research, analyzes key contributions, and identifies challenges and future directions, providing insights to guide innovation and progress in this field.","medium","A4","1","A4=medium","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A4=false","expansion_round_1","","","arxiv:2505.05108 | paper:6816438400372183643","arxiv:2505.05108","paper:6816438400372183643","","67","","recent","A4","false","false","false","false","A4/expansion/round4/registry.jsonl | A5/canonical-pool.jsonl | A5/expansion/raw/round2-citers.json | A5/paper-registry.json","A4/expansion/all-new-expansion-triage.jsonl"
"1188","arxiv:2505.09109","6","HIGH","A4 | A5","FoldNet: Learning Generalizable Closed-Loop Policy for Garment Folding via Keypoint-Driven Asset and Demonstration Synthesis","arxiv:2505.09109","Due to the deformability of garments, generating a large amount of high-quality data for robotic garment manipulation tasks is highly challenging. In this paper, we present a synthetic garment dataset that can be used for robotic garment folding. We begin by constructing geometric garment templates based on keypoints and applying generative models to generate realistic texture patterns. Leveraging these keypoint annotations, we generate folding demonstrations in simulation and train folding policies via closed-loop imitation learning. To improve robustness, we propose KG-DAgger, which uses a keypoint-based strategy to generate demonstration data for recovering from failures. KG-DAgger significantly improves the model performance, boosting the real-world success rate by 25%. After training with 15K trajectories (about 2M image-action pairs), the model achieves a 75% success rate in the real world. Experiments in both simulation and real-world settings validate the effectiveness of our proposed framework.","high","A4 | A5","2","A4=medium | A5=high","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility. | A5=Due to the deformability of garments, generating a large amount of high-quality data for robotic garment manipulation tasks is highly challenging.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A5=The expansion tests whether this adaptive mixture mechanism adds a reusable way to control which robot experience influences policy training.","A4=false | A5=true","expansion_round_1","","","arxiv:2505.09109 | paper:8348874894413156516","arxiv:2505.09109","8348874894413156516","","","","","A4 | A5","false","false","false","true","A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A5/expansion/inspection-manifest.json | A5/expansion/raw/round1-citers.json | A5/expansion/read-manifest.json","A4/expansion/all-new-expansion-triage.jsonl | A5/expansion/round1-triage.jsonl"
