"pass2_index","canonical_paper_id","assigned_agent","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"1004","arxiv:2410.07864","4","MEDIUM","A4 | A5","RDT-1B: a Diffusion Foundation Model for Bimanual Manipulation","arxiv:2410.07864","Bimanual manipulation is essential in robotics, yet developing foundation models is extremely challenging due to the inherent complexity of coordinating two robot arms (leading to multi-modal action distributions) and the scarcity of training data. In this paper, we present the Robotics Diffusion Transformer (RDT), a pioneering diffusion foundation model for bimanual manipulation. RDT builds on diffusion models to effectively represent multi-modality, with innovative designs of a scalable Transformer to deal with the heterogeneity of multi-modal inputs and to capture the nonlinearity and high frequency of robotic data. To address data scarcity, we further introduce a Physically Interpretable Unified Action Space, which can unify the action representations of various robots while preserving the physical meanings of original actions, facilitating learning transferrable physical knowledge. With these designs, we managed to pre-train RDT on the largest collection of multi-robot datasets to date and scaled it up to 1.2B parameters, which is the largest diffusion-based foundation model for robotic manipulation. We finally fine-tuned RDT on a self-created multi-task bimanual dataset with over 6K+ episodes to refine its manipulation capabilities. Experiments on real robots demonstrate that RDT significantly outperforms existing methods. It exhibits zero-shot generalization to unseen objects and scenes, understands and follows language instructions, learns new skills with just 1 5 demonstrations, and effectively handles complex, dexterous tasks. We refer to https://rdt-robotics.github.io/rdt-robotics/ for the code and videos.","medium","A4 | A5","2","A4=medium | A5=medium","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility. | A5=We finally fine-tuned RDT on a self-created multi-task bimanual dataset with over 6K+ episodes to refine its manipulation capabilities.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A5=This adaptive mixture neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.","A4=true | A5=true","expansion_round_1 | expansion_round_2","","","arxiv:2410.07864 | paper:7753522501923843245","arxiv:2410.07864","7753522501923843245","","","","","A4 | A5","false","false","false","false","A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json","A4/expansion/all-new-expansion-triage.jsonl | A5/expansion/round2-triage.jsonl"
"1017","arxiv:2410.17413","4","HIGH","A3","Scalable Influence and Fact Tracing for Large Language Model Pretraining","arxiv:2410.17413","Training data attribution (TDA) methods aim to attribute model outputs back to specific training examples, and the application of these methods to large language model (LLM) outputs could significantly advance model transparency and data curation. However, it has been challenging to date to apply these methods to the full scale of LLM pretraining. In this paper, we refine existing gradient-based methods to work effectively at scale, allowing us to retrieve influential examples for an 8B-parameter language model from a pretraining corpus of over 160B tokens with no need for subsampling or pre-f","high","A3","1","A3=high","A3=The paper develops or evaluates Scalable Influence and Fact Tracing for Large Language Model Pretraining, offering a mechanism related to robot data quality, correction, attribution, or policy improvement.","A3=The mechanism is plausibly transferable to the Program A experience-to-policy loop and warrants follow-up.","A3=true","expansion_round_2","","2024","arxiv:2410.17413","arxiv:2410.17413","3497703326437411280","","q05-gradient-influence | q14-attribution-failures | q16-llm-attribution | q39-recent-llm","firecrawl research related-papers","","A3","false","false","false","false","A3/paper-registry.json | A3/round2-registry.json | A4/canonical-registry.jsonl | A4/raw/q05-gradient-influence.json | A4/raw/q14-attribution-failures.json | A4/raw/q16-llm-attribution.json | A4/raw/q39-recent-llm.json","A3/round2-triage.jsonl"
"1030","arxiv:2411.00388","4","HIGH","A4","Towards Data Valuation via Asymmetric Data Shapley","arxiv:2411.00388","As data emerges as a vital driver of technological and economic advancements, a key challenge is accurately quantifying its value in algorithmic decision-making. The Shapley value, a well-established concept from cooperative game theory, has been widely adopted to assess the contribution of individual data sources in supervised machine learning. However, its symmetry axiom assumes all players in the cooperative game are homogeneous, which overlooks the complex structures and dependencies present in real-world datasets. To address this limitation, we extend the traditional data Shapley framework to asymmetric data Shapley, making it flexible enough to incorporate inherent structures within the datasets for structure-aware data valuation. We also introduce an efficient k-nearest neighbor-based algorithm for its exact computation. We demonstrate the practical applicability of our framework across various machine learning tasks and data market contexts. The code is available at: https://github.com/xzheng01/Asymmetric-Data-Shapley.","high","A4","1","A4=high","A4=Assigns a value or contribution score to training data so useful, harmful, or complementary examples can be retained or reweighted.","A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior.","A4=true","primary_assignment","","","arxiv:2411.00388 | paper:3628189407148691178","arxiv:2411.00388","3628189407148691178","","q22-datashapley","semantic-search","","A4","false","false","false","false","A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q22-datashapley.json","A4/abstract-triage.jsonl"
"1043","arxiv:2411.19650","4","MEDIUM","A5","CogACT: A Foundational Vision-Language-Action Model for Synergizing Cognition and Action in Robotic Manipulation","arxiv:2411.19650","The advancement of large Vision-Language-Action (VLA) models has significantly improved robotic manipulation in terms of language-guided task execution and generalization to unseen scenarios. While existing VLAs adapted from pretrained large Vision-Language-Models (VLM) have demonstrated promising generalizability, their task performance is still unsatisfactory as indicated by the low tasks success rates in different environments. In this paper, we present a new advanced VLA architecture derived from VLM. Unlike previous works that directly repurpose VLM for action prediction by simple action quantization, we propose a omponentized VLA architecture that has a specialized action module conditioned on VLM output. We systematically study the design of the action module and demonstrates the strong performance enhancement with diffusion action transformers for action sequence modeling, as well as their favorable scaling behaviors. We also conduct comprehensive experiments and ablation studies to evaluate the efficacy of our models with varied designs. The evaluation on 5 robot embodiments in simulation and real work shows that our model not only significantly surpasses existing VLAs in task performance and but also exhibits remarkable adaptation to new robots and generalization to unseen objects and backgrounds. It exceeds the average success rates of OpenVLA which has similar model size (7B) with ours by over 35% in simulated evaluation and 55% in real robot experiments. It also outperforms the large RT-2-X model (55B) by 18% absolute success rates in simulation. Code and models can be found on our project page (https://cogact.github.io/).","medium","A5","1","A5=medium","A5=The advancement of large Vision-Language-Action (VLA) models has significantly improved robotic manipulation in terms of language-guided task execution and generalization to unseen scenarios.","A5=This curriculum neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.","A5=true","expansion_round_2","","","arxiv:2411.19650","arxiv:2411.19650","8386212244020225230","","","","","A5","false","false","false","false","A5/expansion/raw/round2-similar.json","A5/expansion/round2-triage.jsonl"
"1056","arxiv:2412.12147","4","HIGH","A7","Meta-Controller: Few-Shot Imitation of Unseen Embodiments and Tasks in Continuous Control","arxiv:2412.12147","Generalizing across robot embodiments and tasks is crucial for adaptive robotic systems. Modular policy learning approaches adapt to new embodiments but are limited to specific tasks, while few-shot imitation learning (IL) approaches often focus on a single embodiment. In this paper, we introduce a few-shot behavior cloning framework to simultaneously generalize to unseen embodiments and tasks using a few (e.g., five) reward-free demonstrations. Our framework leverages a joint-level input-output representation to unify the state and action spaces of heterogeneous embodiments and employs a novel structure-motion state encoder that is parameterized to capture both shared knowledge across all embodiments and embodiment-specific knowledge. A matching-based policy network then predicts actions from a few demonstrations, producing an adaptive policy that is robust to over-fitting. Evaluated in the DeepMind Control suite, our framework termed demonstrates superior few-shot generalization to unseen embodiments and tasks over modular policy learning and few-shot IL approaches. Codes are available at https://github.com/SeongwoongCho/meta-controllerhttps://github.com/SeongwoongCho/meta-controller.","high","A7","1","A7=high","A7=Uses joint-level normalization, a structure-motion encoder, and matching-based conditioning to adapt from a few demonstrations to unseen embodiment-task pairs.","A7=It provides a concrete route for making a policy consume heterogeneous embodiment data without requiring large target datasets.","A7=true","primary_assignment","Seongwoong Cho, Donggyun Kim, Jinwoo Lee, Seunghoon Hong","2024","arxiv:2412.12147","arxiv:2412.12147","7502581569240603993","cs.AI | cs.LG | cs.RO","","search-papers","foundational | recent","A7","false","true","true","false","A7/raw/q03-heterogeneous.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl"
"1069","arxiv:2501.08259","4","HIGH","A3","FDPP: Fine-tune Diffusion Policy with Human Preference","arxiv:2501.08259","Imitation learning from human demonstrations enables robots to perform complex manipulation tasks and has recently witnessed huge success. However, these techniques often struggle to adapt behavior to new preferences or changes in the environment. To address these limitations, we propose Fine-tuning Diffusion Policy with Human Preference (FDPP). FDPP learns a reward function through preference-based learning. This reward is then used to fine-tune the pre-trained policy with reinforcement learning (RL), resulting in alignment of pre-trained policy with new human preferences while still solving (poolSize=10)","high","A3","1","A3=high","A3=The paper develops or evaluates FDPP: Fine-tune Diffusion Policy with Human Preference, offering a mechanism related to robot data quality, correction, attribution, or policy improvement.","A3=The mechanism is plausibly transferable to the Program A experience-to-policy loop and warrants follow-up.","A3=true","expansion_round_2","","2025","arxiv:2501.08259","","","","","firecrawl research related-papers","","A3","false","false","false","false","A3/paper-registry.json | A3/round2-registry.json","A3/round2-triage.jsonl"
"1082","arxiv:2502.01588","4","MEDIUM","A1","A Differentiable Alignment Framework for Sequence-to-Sequence Modeling via Optimal Transport","arxiv:2502.01588","Accurate sequence-to-sequence (seq2seq) alignment is critical for applications like medical speech analysis and language learning tools relying on automatic speech recognition (ASR). State-of-the-art end-to-end (E2E) ASR systems, such as the Connectionist Temporal Classification (CTC) and transducer-based models, suffer from peaky behavior and alignment inaccuracies. In this paper, we propose a novel differentiable alignment framework based on one-dimensional optimal transport, enabling the model to learn a single alignment and perform ASR in an E2E manner. We introduce a pseudo-metric, called Sequence Optimal Transport Distance (SOTD), over the sequence space and discuss its theoretical properties. Based on the SOTD, we propose Optimal Temporal Transport Classification (OTTC) loss for ASR and contrast its behavior with CTC. Experimental results on the TIMIT, AMI, and LibriSpeech datasets show that our method considerably improves alignment performance compared to CTC and the more recently proposed Consistency-Regularized CTC, though with a trade-off in ASR performance. We believe this work opens new avenues for seq2seq alignment research, providing a solid foundation for further exploration and development within the community. Our code is publicly available at: https://github.com/idiap/OTTC","medium","A1","1","A1=medium","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for A Differentiable Alignment Framework for Sequence-to-Sequence Modeling via Optimal Transport.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.","A1=true","expansion_round_1","","","arxiv:2502.01588","arxiv:2502.01588","6419517550586514846","","","related-citers","","A1","false","false","false","false","A1/expansion-registry.json | A1/paper-registry-complete.json","A1/expansion-triage.jsonl"
"1095","arxiv:2502.10040","4","HIGH","A4 | A8","Diffusion Trajectory-guided Policy for Long-horizon Robot Manipulation","arxiv:2502.10040","Recently, Vision-Language-Action models (VLA) have advanced robot imitation learning, but high data collection costs and limited demonstrations hinder generalization and current imitation learning methods struggle in out-of-distribution scenarios, especially for long-horizon tasks. A key challenge is how to mitigate compounding errors in imitation learning, which lead to cascading failures over extended trajectories. To address these challenges, we propose the Diffusion Trajectory-guided Policy (DTP) framework, which generates 2D trajectories through a diffusion model to guide policy learning for long-horizon tasks. By leveraging task-relevant trajectories, DTP provides trajectory-level guidance to reduce error accumulation. Our two-stage approach first trains a generative vision-language model to create diffusion-based trajectories, then refines the imitation policy using them. Experiments on the CALVIN benchmark show that DTP outperforms state-of-the-art baselines by 25% in success rate, starting from scratch without external pretraining. Moreover, DTP significantly improves real-world robot performance.","high","A4 | A8","2","A4=high | A8=medium","A4=Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning. | A8=A diffusion model generates task-relevant trajectory representations that guide a policy and reduce long-horizon error accumulation.","A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior. | A8=It suggests trajectory-level guidance as a representation for identifying and reusing experience that remains useful across long-horizon tasks.","A4=true | A8=true","primary_assignment","","2025","arxiv:2502.10040 | paper:4991365383903781939","arxiv:2502.10040","4991365383903781939","","A8 | q16-outcome | q31-trajectory-rank","search-papers | semantic-search","false","A1 | A4","false","false","false","true","A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q18-phase.json | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q18-compounding.json | A2/raw/q41-2024-2025-diffusion.json | A2/raw/q42-2024-2025-subsequence.json | A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q31-trajectory-rank.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q33-recent-diffusion-recovery.json | A6/work/canonical-pool.jsonl | A7/raw/q15-long-tail-failure.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q16-outcome.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl","A4/abstract-triage.jsonl | A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl"
"1108","arxiv:2503.00339","4","HIGH","A1","Falcon: Fast Visuomotor Policies via Partial Denoising","arxiv:2503.00339","Diffusion policies are widely adopted in complex visuomotor tasks for their ability to capture multimodal action distributions. However, the multiple sampling steps required for action generation significantly harm real-time inference efficiency, which limits their applicability in real-time decision-making scenarios. Existing acceleration techniques either require retraining or degrade performance under low sampling steps. Here we propose Falcon, which mitigates this speed-performance trade-off and achieves further acceleration. The core insight is that visuomotor tasks exhibit sequential dependencies between actions. Falcon leverages this by reusing partially denoised actions from historical information rather than sampling from Gaussian noise at each step. By integrating current observations, Falcon reduces sampling steps while preserving performance. Importantly, Falcon is a training-free algorithm that can be applied as a plug-in to further improve decision efficiency on top of existing acceleration techniques. We validated Falcon in 48 simulated environments and 2 real-world robot experiments. demonstrating a 2-7x speedup with negligible performance degradation, offering a promising direction for efficient visuomotor policy design.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Falcon: Fast Visuomotor Policies via Partial Denoising.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_2","","","arxiv:2503.00339","arxiv:2503.00339","5094183389523149378","","","related-papers-round2 | related-papers-round3","","A1","false","false","false","false","A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json","A1/expansion-round2-triage.jsonl"
"1121","arxiv:2503.06960","4","HIGH","A2","A Data-Centric Revisit of Pre-Trained Vision Models for Robot Learning","arxiv:2503.06960","Pre-trained vision models (PVMs) are fundamental to modern robotics, yet their optimal configuration remains unclear. Through systematic evaluation, we find that while DINO and iBOT outperform MAE across visuomotor control and perception tasks, they struggle when trained on non-(single-)object-centric (NOC) data--a limitation strongly correlated with their diminished ability to learn object-centric representations. This investigation indicates that the ability to form object-centric representations from the non-object-centric robotics dataset is the key to success for PVMs. Motivated by this discovery, we designed SlotMIM, a method that induces object-centric representations by introducing a semantic bottleneck to reduce the number of prototypes to encourage the emergence of objectness as well as cross-view consistency regularization for encouraging multiview invariance. Our experiments encompass pre-training on object-centric, scene-centric, web-crawled, and ego-centric data. Across all settings, our approach learns transferrable representations and achieves significant improvements over prior work in image recognition, scene understanding, and robot learning evaluations. When scaled up with million-scale datasets, our method also demonstrates superior data efficiency and scalability. Our code and models are publicly available at https://github.com/CVMI-Lab/SlotMIM.","high","A2","1","A2=high","A2=Encodes or selects compact trajectory segments or latent plans so sequential experience can be retrieved, recombined, or reused.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.","A2=true","expansion_round_1","","2025","arxiv:2503.06960","","","","","","","A2","false","false","false","false","A2/expansion-pool.json | A2/expansion-pool.jsonl","A2/expansion-triage.jsonl"
"1134","arxiv:2503.14809","4","HIGH","A2","Learning with Expert Abstractions for Efficient Multi-Task Continuous Control","arxiv:2503.14809","Decision-making in complex, continuous multi-task environments is often hindered by the difficulty of obtaining accurate models for planning and the inefficiency of learning purely from trial and error. While precise environment dynamics may be hard to specify, human experts can often provide high-fidelity abstractions that capture the essential high-level structure of a task and user preferences in the target environment. Existing hierarchical approaches often target discrete settings and do not generalize across tasks. We propose a hierarchical reinforcement learning approach that addresses these limitations by dynamically planning over the expert-specified abstraction to generate subgoals to learn a goal-conditioned policy. To overcome the challenges of learning under sparse rewards, we shape the reward based on the optimal state value in the abstract model. This structured decision-making process enhances sample efficiency and facilitates zero-shot generalization. Our empirical evaluation on a suite of procedurally generated continuous control environments demonstrates that our approach outperforms existing hierarchical reinforcement learning methods in terms of sample efficiency, task completion rate, scalability to complex tasks, and generalization to novel scenarios.","high","A2","1","A2=high","A2=Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.","A2=true","expansion_round_1","","2025","arxiv:2503.14809","","","","","","","A2","false","false","false","false","A2/expansion-pool.json | A2/expansion-pool.jsonl","A2/expansion-triage.jsonl"
"1147","arxiv:2503.22524","4","HIGH","A3 | A8","Robust Offline Imitation Learning Through State-level Trajectory Stitching","arxiv:2503.22524","Imitation learning (IL) has proven effective for enabling robots to acquire visuomotor skills through expert demonstrations. However, traditional IL methods are limited by their reliance on high-quality, often scarce, expert data, and suffer from covariate shift. To address these challenges, recent advances in offline IL have incorporated suboptimal, unlabeled datasets into the training. In this paper, we propose a novel approach to enhance policy learning from mixed-quality offline datasets by leveraging task-relevant trajectory fragments and rich environmental dynamics. Specifically, we introduce a state-based search framework that stitches state-action pairs from imperfect demonstrations, generating more diverse and informative training trajectories. Experimental results on standard IL benchmarks and real-world robotic tasks showcase that our proposed method significantly improves both generalization and performance.","high","A3 | A8","2","A3=high | A8=high","A3=State-level stitching recombines task-relevant fragments from mixed-quality trajectories using learned environmental dynamics. | A8=State-level matching stitches compatible trajectory fragments from offline data to create robust behavior across partial demonstrations.","A3=It can turn partial or suboptimal experience into higher-value training sequences instead of accepting each trajectory wholesale. | A8=It turns fragmented coverage into usable experience and makes local state similarity operational for offline policy improvement.","A3=true | A8=true","expansion_round_1 | primary_assignment","Shuze Wang | Yunpeng Mei | Hongjie Cao | Yetian Yuan | Gang Wang | Jian Sun | Jie Chen","2025","arxiv:2503.22524 | paperid:1953367332532727378","arxiv:2503.22524","1953367332532727378","cs.AI | cs.RO","bad trajectory segments removal segmentation data quality robot imitation | offline reinforcement learning trajectory stitching subtrajectory relabeling | q19-foundational-il | trajectory segmentation imitation learning demonstrations event detection","firecrawl research search-papers | related-papers","false","A3","false","false","false","false","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q03-direct.json | A2/raw/q21-bad-segments.json | A2/raw/q28-offline-rl.json | A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q19-foundational-il.txt | A3/round2-registry.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q05-syn-suboptimal-demo.json | A6/raw-retrieval/q12-mech-offline-failures.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/work/canonical-pool.jsonl | A7/raw/q06-shift.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl","A3/abstract-triage.jsonl | A8/work/expansion-triage.jsonl"
"1160","arxiv:2504.13618","4","HIGH","A1","On the Importance of Tactile Sensing for Imitation Learning: A Case Study on Robotic Match Lighting","arxiv:2504.13618","The field of robotic manipulation has advanced significantly in recent years. At the sensing level, several novel tactile sensors have been developed, capable of providing accurate contact information. On a methodological level, learning from demonstrations has proven an efficient paradigm to obtain performant robotic manipulation policies. The combination of both holds the promise to extract crucial contact-related information from the demonstration data and actively exploit it during policy rollouts. However, this integration has so far been underexplored, most notably in dynamic, contact-rich manipulation tasks where precision and reactivity are essential. This work therefore proposes a multimodal, visuotactile imitation learning framework that integrates a modular transformer architecture with a flow-based generative model, enabling efficient learning of fast and dexterous manipulation policies. We evaluate our framework on the dynamic, contact-rich task of robotic match lighting - a task in which tactile feedback influences human manipulation performance. The experimental results highlight the effectiveness of our approach and show that adding tactile information improves policy performance, thereby underlining their combined potential for learning dynamic manipulation from few demonstrations. Project website: https://sites.google.com/view/tactile-il .","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for On the Importance of Tactile Sensing for Imitation Learning: A Case Study on Robotic Match Lighting.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_2","","","arxiv:2504.13618","arxiv:2504.13618","5135784176408680633","","","related-papers-round2 | related-papers-round3","","A1","false","false","false","false","A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json","A1/expansion-round2-triage.jsonl"
"1173","arxiv:2505.02094","4","HIGH","A3 | A6","SkillMimic-V2: Learning Robust and Generalizable Interaction Skills from Sparse and Noisy Demonstrations","arxiv:2505.02094","We address a fundamental challenge in Reinforcement Learning from Interaction Demonstration (RLID): demonstration noise and coverage limitations. While existing data collection approaches provide valuable interaction demonstrations, they often yield sparse, disconnected, and noisy trajectories that fail to capture the full spectrum of possible skill variations and transitions. Our key insight is that despite noisy and sparse demonstrations, there exist infinite physically feasible trajectories that naturally bridge between demonstrated skills or emerge from their neighboring states, forming a continuous space of possible skill variations and transitions. Building upon this insight, we present two data augmentation techniques: a Stitched Trajectory Graph (STG) that discovers potential transitions between demonstration skills, and a State Transition Field (STF) that establishes unique connections for arbitrary states within the demonstration neighborhood. To enable effective RLID with augmented data, we develop an Adaptive Trajectory Sampling (ATS) strategy for dynamic curriculum generation and a historical encoding mechanism for memory-dependent skill learning. Our approach enables robust skill acquisition that significantly generalizes beyond the reference demonstrations. Extensive experiments across diverse interaction tasks demonstrate substantial improvements over state-of-the-art methods in terms of convergence stability, generalization capability, and recovery robustness.","high","A3 | A6","2","A3=medium | A6=high","A3=The method bridges sparse noisy interaction demonstrations with physically feasible trajectories between neighboring skills and states. | A6=Uses failure, recovery, retry, correction, or intervention data to return execution to a viable state or learn corrective behavior.","A3=It suggests how weak coverage and noisy transitions can be transformed into broader skill supervision, but the abstract leaves the selection details unverified. | A6=Shows how imperfect experience can teach robust retry and recovery behavior instead of being discarded.","A3=true | A6=true","primary_assignment","Runyi Yu, Yinhuai Wang, Qihan Zhao, Hok Wai Tsui, Jingbo Wang, Ping Tan, Qifeng Chen","2025","arxiv:2505.02094","arxiv:2505.02094","6843881366901417562","cs.CV | cs.LG","q02-direct-imperfect-demo | q06-syn-noisy-demo | q20-foundational-robust | q23-recent-noisy-il","firecrawl research search-papers | search-papers","false","A3 | A6","true","true","false","true","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q29-programming-by-demo.json | A2/raw/q44-2025-2026-compression.json | A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q20-foundational-robust.txt | A3/raw/q23-recent-noisy-il.txt | A6/raw-retrieval/q02-direct-imperfect-demo.json | A6/raw-retrieval/q06-syn-noisy-demo.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl","A3/abstract-triage.jsonl | A6/triage.jsonl"
"1186","arxiv:2505.08625","4","HIGH","A2","Beyond Predefined Actions: Integrating Behavior Trees and Dynamic Movement Primitives for Robot Learning from Demonstration","arxiv:2505.08625","Interpretable policy representations like Behavior Trees (BTs) and Dynamic Motion Primitives (DMPs) enable robot skill transfer from human demonstrations, but each faces limitations: BTs require expert-crafted low-level actions, while DMPs lack high-level task logic. We address these limitations by integrating DMP controllers into a BT framework, jointly learning the BT structure and DMP actions from single demonstrations, thereby removing the need for predefined actions. Additionally, by combining BT decision logic with DMP motion generation, our method enhances policy interpretability, modularity, and adaptability for autonomous systems. Our approach readily affords both learning to replicate low-level motions and combining partial demonstrations into a coherent and easy-to-modify overall policy.","high","A2","1","A2=high","A2=Discovers, represents, or composes reusable skills, motion primitives, subgoals, or macro-actions from sequential experience.","A2=A reusable segment or skill representation can support retrieval, recombination, coverage, and transfer across tasks or embodiments.","A2=true","primary_assignment","David Cáceres Domínguez, Erik Schaffernicht, Todor Stoyanov","2025","arxiv:2505.08625","arxiv:2505.08625","7747467360638555274","cs.RO","dynamic movement primitives robot trajectories skill representation | skill segmentation motion primitives robot demonstrations change point detection","search-papers","true","A2","false","false","false","false","A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q05-synonyms.json | A2/raw/q33-dmp.json","A2/assigned-abstracts.jsonl | A2/triage.jsonl"
"1199","arxiv:2505.14266","4","HIGH","A8","Sampling-Based System Identification with Active Exploration for Legged Robot Sim2Real Learning","arxiv:2505.14266","Sim-to-real discrepancies hinder learning-based policies from achieving high-precision tasks in the real world. While Domain Randomization (DR) is commonly used to bridge this gap, it often relies on heuristics and can lead to overly conservative policies with degrading performance when not properly tuned. System Identification (Sys-ID) offers a targeted approach, but standard techniques rely on differentiable dynamics and/or direct torque measurement, assumptions that rarely hold for contact-rich legged systems. To this end, we present SPI-Active (Sampling-based Parameter Identification with Active Exploration), a two-stage framework that estimates physical parameters of legged robots to minimize the sim-to-real gap. SPI-Active robustly identifies key physical parameters through massive parallel sampling, minimizing state prediction errors between simulated and real-world trajectories. To further improve the informativeness of collected data, we introduce an active exploration strategy that maximizes the Fisher Information of the collected real-world trajectories via optimizing the input commands of an exploration policy. This targeted exploration leads to accurate identification and better generalization across diverse tasks. Experiments demonstrate that SPI-Active enables precise sim-to-real transfer of learned policies to the real world, outperforming baselines by 42-63% in various locomotion tasks.","high","A8","1","A8=high","A8=Active samples are selected for system identification and used to close the sim-to-real dynamics gap for legged robots.","A8=It directly connects information-seeking data collection to improved transfer of a robot dynamics model.","A8=true","expansion_round_3","","","arxiv:2505.14266 | paperid:6345413209819525588","","","","","","","A8","false","false","false","false","A8/work/expansion-round3-novel.jsonl","A8/work/expansion-round3-triage.jsonl"
