"pass2_index","canonical_paper_id","assigned_agent","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"1094","arxiv:2502.08623","3","HIGH","A3 | A5 | A8","Robot Data Curation with Mutual Information Estimators","arxiv:2502.08623","The performance of imitation learning policies often hinges on the datasets with which they are trained. Consequently, investment in data collection for robotics has grown across both industrial and academic labs. However, despite the marked increase in the quantity of demonstrations collected, little work has sought to assess the quality of said data despite mounting evidence of its importance in other areas such as vision and language. In this work, we take a critical step towards addressing the data quality in robotics. Given a dataset of demonstrations, we aim to estimate the relative quality of individual demonstrations in terms of both action diversity and predictability. To do so, we estimate the average contribution of a trajectory towards the mutual information between states and actions in the entire dataset, which captures both the entropy of the marginal action distribution and the state-conditioned action entropy. Though commonly used mutual information estimators require vast amounts of data often beyond the scale available in robotics, we introduce a novel technique based on k-nearest neighbor estimates of mutual information on top of simple VAE embeddings of states and actions. Empirically, we demonstrate that our approach is able to partition demonstration datasets by quality according to human expert scores across a diverse set of benchmarks spanning simulation and real world environments. Moreover, training policies based on data filtered by our method leads to a 5-10% improvement in RoboMimic and better performance on real ALOHA and Franka setups.","high","A3 | A5 | A8","3","A3=high | A5=high | A8=high","A3=Mutual-information estimators rank demonstrations by their expected information about useful robot behavior. | A5=The performance of imitation learning policies often hinges on the datasets with which they are trained. | A8=It estimates each demonstration's contribution to state-action mutual information using k-nearest-neighbor estimators over VAE embeddings and filters by estimated quality.","A3=Information-based curation can distinguish informative variation from redundant or unhelpful quantity. | A5=The expansion tests whether this weighting mechanism adds a reusable way to control which robot experience influences policy training. | A8=It offers a representation-based usefulness score with reported gains after selecting demonstrations for imitation learning.","A3=true | A5=true | A8=true","expansion_round_1 | primary_assignment","Joey Hejna | Suvir Mirchandani | Ashwin Balakrishna | Annie Xie | Ayzaan Wahid | Jonathan Tompson | Pannag Sanketi | Dhruv Shah | Coline Devin | Dorsa Sadigh","2025","arxiv:2502.08623","arxiv:2502.08623","7446765129651256717","cs.RO","2024 2025 robot data subsequence selection useful trajectories | A8 | q05-synonyms | q06-trajectory-quality | q07-synonyms | q24-recent-quality | q25-recent | q27-recent","firecrawl research search-papers | search-papers","false | recent","A3","false","false","false","false","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q42-2024-2025-subsequence.json | A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q06-trajectory-quality.txt | A3/raw/q24-recent-quality.txt | A3/round2-registry.json | A4/canonical-registry.jsonl | A4/expansion/expansion-registry.jsonl | A4/raw/q01-direct.json | A4/raw/q08-information-gain.json | A4/raw/q13-harmful-demo.json | A5/expansion/inspection-manifest.json | A5/expansion/raw/round1-citers.json | A5/expansion/raw/round1-similar.json | A5/expansion/read-manifest.json | A8/raw/q05-synonyms.json | A8/raw/q07-synonyms.json | A8/raw/q25-recent.json | A8/raw/q27-recent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl","A3/abstract-triage.jsonl | A5/expansion/round1-triage.jsonl | A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl"
"1107","arxiv:2502.20630","3","HIGH","A2","Subtask-Aware Visual Reward Learning from Segmented Demonstrations","arxiv:2502.20630","Reinforcement Learning (RL) agents have demonstrated their potential across various robotic tasks. However, they still heavily rely on human-engineered reward functions, requiring extensive trial-and-error and access to target behavior information, often unavailable in real-world settings. This paper introduces REDS: REward learning from Demonstration with Segmentations, a novel reward learning framework that leverages action-free videos with minimal supervision. Specifically, REDS employs video demonstrations segmented into subtasks from diverse sources and treats these segments as ground-truth rewards. We train a dense reward function conditioned on video segments and their corresponding subtasks to ensure alignment with ground-truth reward signals by minimizing the Equivalent-Policy Invariant Comparison distance. Additionally, we employ contrastive learning objectives to align video representations with subtasks, ensuring precise subtask inference during online interactions. Our experiments show that REDS significantly outperforms baseline methods on complex robotic manipulation tasks in Meta-World and more challenging real-world tasks, such as furniture assembly in FurnitureBench, with minimal human intervention. Moreover, REDS facilitates generalization to unseen tasks and robot embodiments, highlighting its potential for scalable deployment in diverse environments.","high","A2","1","A2=high","A2=Localizes event, phase, or subtask boundaries by modeling changes in multimodal observations, dynamics, language, or latent sequence structure.","A2=Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning.","A2=true","primary_assignment","Changyeon Kim, Minho Heo, Doohyun Lee, Jinwoo Shin, Honglak Lee, Joseph J. Lim, Kimin Lee","2025","arxiv:2502.20630","arxiv:2502.20630","2372249564863941971","cs.AI | cs.CV | cs.LG | cs.RO","contrastive temporal distance skill boundary detection robotics | robot manipulation demonstration segmentation subtask boundaries temporally extended actions","search-papers","false","A2","false","false","false","false","A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q02-direct.json | A2/raw/q14-contrastive.json","A2/assigned-abstracts.jsonl | A2/triage.jsonl"
"1120","arxiv:2503.06669","3","HIGH","A6 | A7","AgiBot World Colosseo: A Large-scale Manipulation Platform for Scalable and Intelligent Embodied Systems","arxiv:2503.06669","We explore how scalable robot data can address real-world challenges for generalized robotic manipulation. Introducing AgiBot World, a large-scale platform comprising over 1 million trajectories across 217 tasks in five deployment scenarios, we achieve an order-of-magnitude increase in data scale compared to existing datasets. Accelerated by a standardized collection pipeline with human-in-the-loop verification, AgiBot World guarantees high-quality and diverse data distribution. It is extensible from grippers to dexterous hands and visuo-tactile sensors for fine-grained skill acquisition. Building on top of data, we introduce Genie Operator-1 (GO-1), a novel generalist policy that leverages latent action representations to maximize data utilization, demonstrating predictable performance scaling with increased data volume. Policies pre-trained on our dataset achieve an average performance improvement of 30% over those trained on Open X-Embodiment, both in in-domain and out-of-distribution scenarios. GO-1 exhibits exceptional capability in real-world dexterous and long-horizon tasks, achieving over 60% success rate on complex tasks and outperforming prior RDT approach by 32%. By open-sourcing the dataset, tools, and models, we aim to democratize access to large-scale, high-quality robot data, advancing the pursuit of scalable and general-purpose intelligence.","high","A6 | A7","2","A6=medium | A7=high","A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience. | A7=Combines standardized human-in-the-loop collection across tasks, scenarios, embodiments, and sensors with a policy that exposes predictable performance scaling.","A6=Shows how heterogeneous demonstrations can contribute without treating every transition as equally trustworthy. | A7=It links collection protocol, diversity, scale, and downstream OOD performance in a large real-robot corpus.","A6=false | A7=true","expansion_round_1 | primary_assignment","AgiBot-World-Contributors, Qingwen Bu, Jisong Cai, Li Chen, Xiuqi Cui, Yan Ding, Siyuan Feng, Shenyuan Gao, Xindong He, Xuan Hu, Xu Huang, Shu Jiang, Yuxin Jiang, Cheng Jing, Hongyang Li, Jialu Li, Chiming Liu, Yi Liu, Yuxiang Lu, Jianlan Luo, Ping Luo, Yao Mu, Yuehan Niu, Yixuan Pan, Jiangmiao Pang, Yu Qiao, Guanghui Ren, Cheng Ruan, Jiaqi Shan, Yongjian Shen, Chengshi Shi, Mingkang Shi, Modi Shi, Chonghao Sima, Jianheng Song, Huijie Wang, Wenhao Wang, Dafeng Wei, Chengen Xie, Guo Xu, Junchi Yan, Cunbiao Yang, Lei Yang, Shukai Yang, Maoqing Yao, Jia Zeng, Chi Zhang, Qinglin Zhang, Bin Zhao, Chengyue Zhao, Jiaqi Zhao, Jianchao Zhu","2025","arxiv:2503.06669","arxiv:2503.06669","2191557420340195570","cs.CV | cs.LG | cs.RO","q24-recent-quality","related-papers | search-papers","recent","A3 | A7","false","true","true","true","A3/paper-registry.json | A3/raw/q24-recent-quality.txt | A6/expansion/canonical-pool.jsonl | A7/raw/q01-direct-terms.json | A7/raw/q02-synonyms.json | A7/raw/q05-synonyms.json | A7/raw/q07-multitask.json | A7/raw/q11-scaling-laws.json | A7/raw/q32-recent-scaling.json | A7/raw/q37-trajectory-composition.json | A7/raw/q39-quality-vs-diversity.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q16-outcome.json | A8/work/canonical-pool.jsonl","A6/expansion/triage.jsonl | A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl"
"1133","arxiv:2503.14734","3","HIGH","A4 | A8","GR00T N1: An Open Foundation Model for Generalist Humanoid Robots","arxiv:2503.14734","General-purpose robots need a versatile body and an intelligent mind. Recent advancements in humanoid robots have shown great promise as a hardware platform for building generalist autonomy in the human world. A robot foundation model, trained on massive and diverse data sources, is essential for enabling the robots to reason about novel situations, robustly handle real-world variability, and rapidly learn new tasks. To this end, we introduce GR00T N1, an open foundation model for humanoid robots. GR00T N1 is a Vision-Language-Action (VLA) model with a dual-system architecture. The vision-language module (System 2) interprets the environment through vision and language instructions. The subsequent diffusion transformer module (System 1) generates fluid motor actions in real time. Both modules are tightly coupled and jointly trained end-to-end. We train GR00T N1 with a heterogeneous mixture of real-robot trajectories, human videos, and synthetically generated datasets. We show that our generalist robot model GR00T N1 outperforms the state-of-the-art imitation learning baselines on standard simulation benchmarks across multiple robot embodiments. Furthermore, we deploy our model on the Fourier GR-1 humanoid robot for language-conditioned bimanual manipulation tasks, achieving strong performance with high data efficiency.","high","A4 | A8","2","A4=high | A8=medium","A4=Connects trajectory or dataset composition to downstream policy or model behavior. | A8=A multimodal foundation model pretrains on heterogeneous robot and human data and maps language and vision to humanoid actions.","A4=It directly informs curation of robot experience or a transferable policy-data loop. | A8=It supplies a broad embodiment-transfer target for evaluating whether fleet data improve generalist representations.","A4=true | A8=true","expansion_round_1","","","arxiv:2503.14734 | paper:2883908745751492350 | paperid:2883908745751492350","arxiv:2503.14734","paper:2883908745751492350","","60 | 68","related-paper-expansion | related-papers","general | recent","A4 | A8","false","false","false","true","A4/expansion/expansion-registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A5/canonical-pool.jsonl | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json | A5/paper-registry.json | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl","A4/expansion/expansion-triage.jsonl | A8/work/expansion-triage.jsonl"
"1146","arxiv:2503.22145","3","MEDIUM","A1","Tokenization of Gaze Data","arxiv:2503.22145","A considerable part of the performance of today's large language models (LLM's) and multimodal large language models (MLLM's) depends on their tokenization strategies. While tokenizers are extensively researched for textual and visual input, there is no research on tokenization strategies for gaze data due to its nature. However, a corresponding tokenization strategy would allow using the vision capabilities of pre-trained MLLM's for gaze data, for example, through fine-tuning. In this paper, we aim to close this research gap by analyzing five different tokenizers for gaze data on three different datasets for the forecasting and generation of gaze data through LLMs (cf. fig:teaser). We evaluate the tokenizers regarding their reconstruction and compression abilities. Further, we train an LLM for each tokenization strategy, measuring its generative and predictive performance. Overall, we found that a quantile tokenizer outperforms all others in predicting the gaze positions and k-means is best when predicting gaze velocities.","medium","A1","1","A1=medium","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Tokenization of Gaze Data.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.","A1=true","expansion_round_1","","","arxiv:2503.22145","arxiv:2503.22145","8712523804497733235","","","related-citers","","A1","false","false","false","false","A1/expansion-registry.json | A1/paper-registry-complete.json","A1/expansion-triage.jsonl"
"1159","arxiv:2504.12609","3","HIGH","A1","Crossing the Human-Robot Embodiment Gap with Sim-to-Real RL using One Human Demonstration","arxiv:2504.12609","Teaching robots dexterous manipulation skills often requires collecting hundreds of demonstrations using wearables or teleoperation, a process that is challenging to scale. Videos of human-object interactions are easier to collect and scale, but leveraging them directly for robot learning is difficult due to the lack of explicit action labels and human-robot embodiment differences. We propose Human2Sim2Robot, a novel real-to-sim-to-real framework for training dexterous manipulation policies using only one RGB-D video of a human demonstrating a task. Our method utilizes reinforcement learning (RL) in simulation to cross the embodiment gap without relying on wearables, teleoperation, or large-scale data collection. From the video, we extract: (1) the object pose trajectory to define an object-centric, embodiment-agnostic reward, and (2) the pre-manipulation hand pose to initialize and guide exploration during RL training. These components enable effective policy learning without any task-specific reward tuning. In the single human demo regime, Human2Sim2Robot outperforms object-aware replay by over 55% and imitation learning by over 68% on grasping, non-prehensile manipulation, and multi-step tasks. Website: https://human2sim2robot.github.io","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Crossing the Human-Robot Embodiment Gap with Sim-to-Real RL using One Human Demonstration.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_1","","","arxiv:2504.12609","arxiv:2504.12609","5675170532922735442","","63","related-similar","recent","A1","false","false","false","false","A1/expansion-registry.json | A1/paper-registry-complete.json | A5/canonical-pool.jsonl | A5/paper-registry.json","A1/expansion-triage.jsonl"
"1172","arxiv:2505.01974","3","HIGH","A1","KineDex: Learning Tactile-Informed Visuomotor Policies via Kinesthetic Teaching for Dexterous Manipulation","arxiv:2505.01974","Collecting demonstrations enriched with fine-grained tactile information is critical for dexterous manipulation, particularly in contact-rich tasks that require precise force control and physical interaction. While prior works primarily focus on teleoperation or video-based retargeting, they often suffer from kinematic mismatches and the absence of real-time tactile feedback, hindering the acquisition of high-fidelity tactile data. To mitigate this issue, we propose KineDex, a hand-over-hand kinesthetic teaching paradigm in which the operator's motion is directly transferred to the dexterous hand, enabling the collection of physically grounded demonstrations enriched with accurate tactile feedback. To resolve occlusions from human hand, we apply inpainting technique to preprocess the visual observations. Based on these demonstrations, we then train a visuomotor policy using tactile-augmented inputs and implement force control during deployment for precise contact-rich manipulation. We evaluate KineDex on a suite of challenging contact-rich manipulation tasks, including particularly difficult scenarios such as squeezing toothpaste onto a toothbrush, which require precise multi-finger coordination and stable force regulation. Across these tasks, KineDex achieves an average success rate of 74.4%, representing a 57.7% improvement over the variant without force control. Comparative experiments with teleoperation and user studies further validate the advantages of KineDex in data collection efficiency and operability. Specifically, KineDex collects data over twice as fast as teleoperation across two tasks of varying difficulty, while maintaining a near-100% success rate, compared to under 50% for teleoperation.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for KineDex: Learning Tactile-Informed Visuomotor Policies via Kinesthetic Teaching for Dexterous Manipulation.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_2","","","arxiv:2505.01974","arxiv:2505.01974","7091995957273612236","","","related-papers-round2","","A1","false","false","false","false","A1/expansion-round2-registry.json | A1/paper-registry-complete.json","A1/expansion-round2-triage.jsonl"
"1185","arxiv:2505.08453","3","HIGH","A1 | A8","Parameter Estimation using Reinforcement Learning Causal Curiosity: Limits and Challenges","arxiv:2505.08453","Causal understanding is important in many disciplines of science and engineering, where we seek to understand how different factors in the system causally affect an experiment or situation and pave a pathway towards creating effective or optimising existing models. Examples of use cases are autonomous exploration and modelling of unknown environments or assessing key variables in optimising large complex systems. In this paper, we analyse a Reinforcement Learning approach called Causal Curiosity, which aims to estimate as accurately and efficiently as possible, without directly measuring them, the value of factors that causally determine the dynamics of a system. Whilst the idea presents a pathway forward, measurement accuracy is the foundation of methodology effectiveness. Focusing on the current causal curiosity's robotic manipulator, we present for the first time a measurement accuracy analysis of the future potentials and current limitations of this technique and an analysis of its sensitivity and confounding factor disentanglement capability - crucial for causal analysis. As a result of our work, we promote proposals for an improved and efficient design of Causal Curiosity methods to be applied to real-world complex scenarios.","high","A1 | A8","2","A1=low | A8=high","A1=The abstract does not expose a clear temporal mechanism connected to the lane. | A8=Causal curiosity rewards interventions that improve parameter estimates while exposing limits of naive prediction-error curiosity.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A8=It directly links causal information gain to selecting system-identification experience.","A1=false | A8=true","expansion_round_1 | expansion_round_3","","","arxiv:2505.08453 | paperid:9031226351075876141","arxiv:2505.08453","9031226351075876141","","","related-citers","","A1","false","false","false","true","A1/expansion-registry.json | A1/paper-registry-complete.json | A8/work/expansion-round3-novel.jsonl","A1/expansion-triage.jsonl | A8/work/expansion-round3-triage.jsonl"
"1198","arxiv:2505.13982","3","HIGH","A1","Adaptive Visuo-Tactile Fusion with Predictive Force Attention for Dexterous Manipulation","arxiv:2505.13982","Effectively utilizing multi-sensory data is important for robots to generalize across diverse tasks. However, the heterogeneous nature of these modalities makes fusion challenging. Existing methods propose strategies to obtain comprehensively fused features but often ignore the fact that each modality requires different levels of attention at different manipulation stages. To address this, we propose a force-guided attention fusion module that adaptively adjusts the weights of visual and tactile features without human labeling. We also introduce a self-supervised future force prediction auxiliary task to reinforce the tactile modality, improve data imbalance, and encourage proper adjustment. Our method achieves an average success rate of 93% across three fine-grained, contactrich tasks in real-world experiments. Further analysis shows that our policy appropriately adjusts attention to each modality at different manipulation stages. The videos can be viewed at https://adaptac-dex.github.io/.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Adaptive Visuo-Tactile Fusion with Predictive Force Attention for Dexterous Manipulation.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_2","","","arxiv:2505.13982","arxiv:2505.13982","8872547048161914968","","","related-papers-round2 | related-papers-round3","","A1","false","false","false","false","A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json","A1/expansion-round2-triage.jsonl"
"1211","arxiv:2505.20503","3","MEDIUM","A5","Embodied AI with Foundation Models for Mobile Service Robots: A Systematic Review","arxiv:2505.20503","Rapid advancements in foundation models, including Large Language Models, Vision-Language Models, Multimodal Large Language Models, and Vision-Language-Action Models, have opened new avenues for embodied AI in mobile service robotics. By combining foundation models with the principles of embodied AI, where intelligent systems perceive, reason, and act through physical interaction, mobile service robots can achieve more flexible understanding, adaptive behavior, and robust task execution in dynamic real-world environments. Despite this progress, embodied AI for mobile service robots continues to face fundamental challenges related to the translation of natural language instructions into executable robot actions, multimodal perception in human-centered environments, uncertainty estimation for safe decision-making, and computational constraints for real-time onboard deployment. In this paper, we present the first systematic review focused specifically on the integration of foundation models in mobile service robotics. We analyze how recent advances in foundation models address these core challenges through language-conditioned control, multimodal sensor fusion, uncertainty-aware reasoning, and efficient model scaling. We further examine real-world applications in domestic assistance, healthcare, and service automation, highlighting how foundation models enable context-aware, socially responsive, and generalizable robot behaviors. Beyond technical considerations, we discuss ethical, societal, and human-interaction implications associated with deploying foundation model-enabled service robots in human environments. Finally, we outline future research directions emphasizing reliability and lifelong adaptation, privacy-aware and resource-constrained deployment, and governance and human-in-the-loop frameworks required for safe, scalable, and trustworthy mobile service robotics.","medium","A5","1","A5=medium","A5=By combining foundation models with the principles of embodied AI, where intelligent systems perceive, reason, and act through physical interaction, mobile service robots can achieve more flexible understanding, adaptive behavior, and robust task execution in dynamic real-worl.","A5=This adaptive mixture neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.","A5=true","expansion_round_2","","","arxiv:2505.20503","arxiv:2505.20503","5072644568159972777","","","","","A5","false","false","false","false","A5/expansion/raw/round2-citers.json | A5/expansion/raw/round3-citers.json","A5/expansion/round2-triage.jsonl"
"1224","arxiv:2506.04147","3","HIGH","A2","SLAC: Safe and Efficient Real-Robot Reinforcement Learning via Unsupervised Simulation Pre-Training","arxiv:2506.04147","Building capable household and industrial robots requires mastering the control of versatile, high-degree-of-freedom (DoF) systems such as mobile manipulators. While reinforcement learning (RL) holds promise for autonomously acquiring robot control policies, scaling it to high-DoF embodiments remains challenging. Direct RL in the real world demands both safe exploration and high sample efficiency, which are difficult to achieve in practice. Sim-to-real RL, on the other hand, is often brittle due to the reality gap. This paper introduces SLAC, a method that renders real-world RL feasible for complex embodiments by leveraging a low-fidelity simulator to pretrain a task-agnostic latent action space. SLAC trains this latent action space via a customized unsupervised skill discovery method designed to promote temporal abstraction, disentanglement, and safety, thereby facilitating efficient downstream learning. Once a latent action space is learned, SLAC uses it as the action interface for a novel off-policy RL algorithm to autonomously learn downstream tasks through real-world interactions. We evaluate SLAC against existing methods on a suite of bimanual mobile manipulation tasks, where it achieves state-of-the-art performance. Notably, SLAC learns contact-rich whole-body tasks in under an hour of real-world interactions, without relying on any demonstrations or hand-crafted behavior priors. More information and robot videos at robo-rl.github.io","high","A2","1","A2=high","A2=Uses temporally extended actions, keyposes, or learned macro-actions to expose multi-step structure while retaining feedback or planning control.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.","A2=true","expansion_round_1","","2025","arxiv:2506.04147","","","","","","","A2","false","false","false","false","A2/expansion-pool.json | A2/expansion-pool.jsonl","A2/expansion-triage.jsonl"
"1237","arxiv:2506.10790","3","HIGH","A1","Human-Robot Navigation using Event-based Cameras and Reinforcement Learning","arxiv:2506.10790","This work introduces a robot navigation controller that combines event cameras and other sensors with reinforcement learning to enable real-time human-centered navigation and obstacle avoidance. Unlike conventional image-based controllers, which operate at fixed rates and suffer from motion blur and latency, this approach leverages the asynchronous nature of event cameras to process visual information over flexible time intervals, enabling adaptive inference and control. The framework integrates event-based perception, additional range sensing, and policy optimization via Deep Deterministic Policy Gradient, with an initial imitation learning phase to improve sample efficiency. Promising results are achieved in simulated environments, demonstrating robust navigation, pedestrian following, and obstacle avoidance. A demo video is available at the project website.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Human-Robot Navigation using Event-based Cameras and Reinforcement Learning.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_1","","","arxiv:2506.10790","arxiv:2506.10790","7485814310455548123","","","related-references","","A1","false","false","false","false","A1/expansion-inspection-manifest.json | A1/expansion-registry.json | A1/expansion-round2-registry.json | A1/paper-registry-complete.json","A1/expansion-triage.jsonl"
"1250","arxiv:2506.15157","3","HIGH","A3 | A6","Robust Instant Policy: Leveraging Student's t-Regression Model for Robust In-context Imitation Learning of Robot Manipulation","arxiv:2506.15157","Imitation learning (IL) aims to enable robots to perform tasks autonomously by observing a few human demonstrations. Recently, a variant of IL, called In-Context IL, utilized off-the-shelf large language models (LLMs) as instant policies that understand the context from a few given demonstrations to perform a new task, rather than explicitly updating network models with large-scale demonstrations. However, its reliability in the robotics domain is undermined by hallucination issues such as LLM-based instant policy, which occasionally generates poor trajectories that deviate from the given demo","high","A3 | A6","2","A3=high | A6=medium","A3=Student-t regression makes in-context robot imitation less sensitive to hallucinated or poor demonstration-conditioned actions. | A6=Studies how non-ideal sequential experience or feedback can improve decision-making beyond success-only imitation.","A3=It transfers robust estimation to few-shot VLA-style policies where bad examples can immediately steer behavior. | A6=Offers an adjacent conceptual transfer for representing and using imperfect robot experience.","A3=true | A6=true","primary_assignment","Hanbit Oh | Andrea M. Salcedo-Vázquez | Ixchel G. Ramirez-Alpizar | Yukiyasu Domae","2025","arxiv:2506.15157","arxiv:2506.15157","8889269536884780073","cs.CV | cs.RO","q22-safe-bad-data | q31-recent-mixed-quality","firecrawl research search-papers | search-papers","","A3 | A6","true","true","false","true","A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q22-safe-bad-data.txt | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl","A3/abstract-triage.jsonl | A6/triage.jsonl"
"1263","arxiv:2506.24113","3","HIGH","A1","Epona: Autoregressive Diffusion World Model for Autonomous Driving","arxiv:2506.24113","Diffusion models have demonstrated exceptional visual quality in video generation, making them promising for autonomous driving world modeling. However, existing video diffusion-based world models struggle with flexible-length, long-horizon predictions and integrating trajectory planning. This is because conventional video diffusion models rely on global joint distribution modeling of fixed-length frame sequences rather than sequentially constructing localized distributions at each timestep. In this work, we propose Epona, an autoregressive diffusion world model that enables localized spatiotemporal distribution modeling through two key innovations: 1) Decoupled spatiotemporal factorization that separates temporal dynamics modeling from fine-grained future world generation, and 2) Modular trajectory and video prediction that seamlessly integrate motion planning with visual modeling in an end-to-end framework. Our architecture enables high-resolution, long-duration generation while introducing a novel chain-of-forward training strategy to address error accumulation in autoregressive loops. Experimental results demonstrate state-of-the-art performance with 7.4% FVD improvement and minutes longer prediction duration compared to prior works. The learned world model further serves as a real-time motion planner, outperforming strong end-to-end planners on NAVSIM benchmarks. Code will be publicly available at https://github.com/Kevin-thu/Epona/https://github.com/Kevin-thu/Epona/.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Epona: Autoregressive Diffusion World Model for Autonomous Driving.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_2","","","arxiv:2506.24113","arxiv:2506.24113","5928007629758993501","","","related-papers-round2","","A1","false","false","false","false","A1/expansion-round2-registry.json | A1/paper-registry-complete.json","A1/expansion-round2-triage.jsonl"
"1276","arxiv:2507.08707","3","HIGH","A6","SPLASH! Sample-efficient Preference-based inverse reinforcement learning for Long-horizon Adversarial tasks from Suboptimal Hierarchical demonstrations","arxiv:2507.08707","Inverse Reinforcement Learning (IRL) presents a powerful paradigm for learning complex robotic tasks from human demonstrations. However, most approaches make the assumption that expert demonstrations are available, which is often not the case. Those that allow for suboptimality in the demonstrations are not designed for long-horizon goals or adversarial tasks. Many desirable robot capabilities fall into one or both of these categories, thus highlighting a critical shortcoming in the ability of IRL to produce field-ready robotic agents. We introduce Sample-efficient Preference-based inverse reinforcement learning for Long-horizon Adversarial tasks from Suboptimal Hierarchical demonstrations (SPLASH), which advances the state-of-the-art in learning from suboptimal demonstrations to long-horizon and adversarial settings. We empirically validate SPLASH on a maritime capture-the-flag task in simulation, and demonstrate real-world applicability with sim-to-real translation experiments on autonomous unmanned surface vehicles. We show that our proposed methods allow SPLASH to significantly outperform the state-of-the-art in reward learning from suboptimal demonstrations.","high","A6","1","A6=high","A6=Infers quality, reward, value, or preferences from mixed-outcome demonstrations to reweight or improve actions.","A6=Turns success, failure, and relative-quality signals into supervision for experience selection or policy improvement.","A6=true","primary_assignment","Peter Crowley, Zachary Serlin, Tyler Paine, Makai Mann, Michael Benjamin, Calin Belta","2025","arxiv:2507.08707","arxiv:2507.08707","2702300622065092087","cs.LG | cs.RO","q05-syn-suboptimal-demo | q12-mech-offline-failures | q26-found-irl","related-papers","","A6","true","true","false","false","A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q05-syn-suboptimal-demo.json | A6/raw-retrieval/q12-mech-offline-failures.json | A6/raw-retrieval/q26-found-irl.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl","A6/triage.jsonl"
