pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
1085,arxiv:2502.02853,7,HIGH,A7 | A8,Rethinking Latent Redundancy in Behavior Cloning: An Information Bottleneck Approach for Robot Manipulation,arxiv:2502.02853,"Behavior Cloning (BC) is a widely adopted visual imitation learning method in robot manipulation. Current BC approaches often enhance generalization by leveraging large datasets and incorporating additional visual and textual modalities to capture more diverse information. However, these methods overlook whether the learned representations contain redundant information and lack a solid theoretical foundation to guide the learning process. To address these limitations, we adopt an information-theoretic perspective and introduce mutual information to quantify and mitigate redundancy in latent representations. Building on this, we incorporate the Information Bottleneck (IB) principle into BC, which extends the idea of reducing redundancy by providing a structured framework for compressing irrelevant information while preserving task-relevant features. This work presents the first comprehensive study on redundancy in latent representations across various methods, backbones, and experimental settings, while extending the generalizability of the IB to BC. Extensive experiments and analyses on the CortexBench and LIBERO benchmarks demonstrate significant performance improvements with IB, underscoring the importance of reducing input data redundancy and highlighting its practical value for more practical applications. Project Page: https://baishuanghao.github.io/BC-IB.github.io.",high,A7 | A8,2,A7=high | A8=high,A7=Behavior Cloning (BC) is a widely adopted visual imitation learning method in robot manipulation. | A8=An information bottleneck constrains latent representations to preserve task-relevant action information while removing redundant visual content.,"A7=It informs how data quantity, composition, or offline experience should affect policy training. | A8=It supplies a principled representation-quality test: useful data retain controllable information rather than nuisance detail.",A7=true | A8=true,expansion_round_1,,,arxiv:2502.02853 | paperid:7619412427832319174,arxiv:2502.02853,7619412427832319174,,q37-recent-dedup,citers | references | related-papers,general,A7 | A8,false,false,false,false,A4/canonical-registry.jsonl | A4/raw/q37-recent-dedup.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl,A7/work/expansion-triage.jsonl | A8/work/expansion-triage.jsonl
1098,arxiv:2502.13519,7,HIGH,A6,MILE: Model-based Intervention Learning,arxiv:2502.13519,"Imitation learning techniques have been shown to be highly effective in real-world control scenarios, such as robotics. However, these approaches not only suffer from compounding error issues but also require human experts to provide complete trajectories. Although there exist interactive methods where an expert oversees the robot and intervenes if needed, these extensions usually only utilize the data collected during intervention periods and ignore the feedback signal hidden in non-intervention timesteps. In this work, we create a model to formulate how the interventions occur in such cases, and show that it is possible to learn a policy with just a handful of expert interventions. Our key insight is that it is possible to get crucial information about the quality of the current state and the optimality of the chosen action from expert feedback, regardless of the presence or the absence of intervention. We evaluate our method on various discrete and continuous simulation environments, a real-world robotic manipulation task, as well as a human subject study. Videos and the code can be found at https://liralab.usc.edu/mile .",high,A6,1,A6=high,"A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.",A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.,A6=true,expansion_round_1,,,arxiv:2502.13519,arxiv:2502.13519,8515808022907311701,,,related-papers,,A6,false,false,false,false,A6/expansion/canonical-pool.jsonl,A6/expansion/triage.jsonl
1111,arxiv:2503.01238,7,HIGH,A5 | A7,A Taxonomy for Evaluating Generalist Robot Manipulation Policies,arxiv:2503.01238,"Machine learning for robot manipulation promises to unlock generalization to novel tasks and environments. But how should we measure the progress of these policies towards generalization? Evaluating and quantifying generalization is the Wild West of modern robotics, with each work proposing and measuring different types of generalization in their own, often difficult to reproduce settings. In this work, our goal is (1) to outline the forms of generalization we believe are important for robot manipulation in a comprehensive and fine-grained manner, and (2) to provide reproducible guidelines for measuring these notions of generalization. We first propose STAR-Gen, a taxonomy of generalization for robot manipulation structured around visual, semantic, and behavioral generalization. Next, we instantiate STAR-Gen with two case studies on real-world benchmarking: one based on open-source models and the Bridge V2 dataset, and another based on the bimanual ALOHA 2 platform that covers more dexterous and longer horizon tasks. Our case studies reveal many interesting insights: for example, we observe that open-source vision-language-action models often struggle with semantic generalization, despite pre-training on internet-scale language datasets. We provide videos and other supplementary material at stargen-taxonomy.github.io.",high,A5 | A7,2,A5=medium | A7=high,A5=Machine learning for robot manipulation promises to unlock generalization to novel tasks and environments. | A7=Machine learning for robot manipulation promises to unlock generalization to novel tasks and environments.,"A5=The expansion tests whether this adaptive mixture mechanism adds a reusable way to control which robot experience influences policy training. | A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.",A5=true | A7=true,expansion_round_1,,,arxiv:2503.01238,arxiv:2503.01238,921083727270268951,,,citers,,A5 | A7,false,false,false,true,A5/expansion/raw/round1-citers.json | A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A5/expansion/round1-triage.jsonl | A7/work/expansion-triage.jsonl
1124,arxiv:2503.09018,7,MEDIUM,A6,Feasibility-aware Imitation Learning from Observations through a Hand-mounted Demonstration Interface,arxiv:2503.09018,"Imitation learning through a demonstration interface is expected to learn policies for robot automation from intuitive human demonstrations. However, due to the differences in human and robot movement characteristics, a human expert might unintentionally demonstrate an action that the robot cannot execute. We propose feasibility-aware behavior cloning from observation (FABCO). In the FABCO framework, the feasibility of each demonstration is assessed using the robot's pre-trained forward and inverse dynamics models. This feasibility information is provided as visual feedback to the demonstrators, encouraging them to refine their demonstrations. During policy learning, estimated feasibility serves as a weight for the demonstration data, improving both the data efficiency and the robustness of the learned policy. We experimentally validated FABCO's effectiveness by applying it to a pipette insertion task involving a pipette and a vial. Four participants assessed the impact of the feasibility feedback and the weighted policy learning in FABCO. Additionally, we used the NASA Task Load Index (NASA-TLX) to evaluate the workload induced by demonstrations with visual feedback.",medium,A6,1,A6=medium,A6=Studies how non-ideal sequential experience or feedback can improve decision-making beyond success-only imitation.,A6=Offers an adjacent conceptual transfer for representing and using imperfect robot experience.,A6=true,primary_assignment,"Kei Takahashi, Hikaru Sasaki, Takamitsu Matsubara",2025,arxiv:2503.09018,arxiv:2503.09018,3706060634869371683,cs.LG | cs.RO,q02-direct-imperfect-demo | q03-direct-partial-success | q11-mech-quality-weighted | q18-failure-conditioned-bc,search-papers,general,A6,true,true,false,false,A3/paper-registry.json | A3/raw/q09-failed.txt | A4/canonical-registry.jsonl | A4/raw/q01-direct.json | A4/raw/q11-help-harm.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A5/raw/q01-direct.json | A6/raw-retrieval/q02-direct-imperfect-demo.json | A6/raw-retrieval/q03-direct-partial-success.json | A6/raw-retrieval/q11-mech-quality-weighted.json | A6/raw-retrieval/q18-failure-conditioned-bc.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A8/raw/q27-recent.json | A8/work/canonical-pool.jsonl,A6/triage.jsonl
1137,arxiv:2503.15470,7,HIGH,A2,EgoDTM: Towards 3D-Aware Egocentric Video-Language Pretraining,arxiv:2503.15470,"Egocentric video-language pretraining has significantly advanced video representation learning. Humans perceive and interact with a fully 3D world, developing spatial awareness that extends beyond text-based understanding. However, most previous works learn from 1D text or 2D visual cues, such as bounding boxes, which inherently lack 3D understanding. To bridge this gap, we introduce EgoDTM, an Egocentric Depth- and Text-aware Model, jointly trained through large-scale 3D-aware video pretraining and video-text contrastive learning. EgoDTM incorporates a lightweight 3D-aware decoder to efficiently learn 3D-awareness from pseudo depth maps generated by depth estimation models. To further facilitate 3D-aware video pretraining, we enrich the original brief captions with hand-object visual cues by organically combining several foundation models. Extensive experiments demonstrate EgoDTM's superior performance across diverse downstream tasks, highlighting its superior 3D-aware visual understanding. Code: https://github.com/xuboshen/EgoDTM.",high,A2,1,A2=high,"A2=Encodes or selects compact trajectory segments or latent plans so sequential experience can be retrieved, recombined, or reused.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.",A2=true,expansion_round_1,,2025,arxiv:2503.15470,,,,,,,A2,false,false,false,false,A2/expansion-pool.json | A2/expansion-pool.jsonl,A2/expansion-triage.jsonl
1150,arxiv:2503.24070,7,HIGH,A6,HACTS: a Human-As-Copilot Teleoperation System for Robot Learning,arxiv:2503.24070,"Teleoperation is essential for autonomous robot learning, especially in manipulation tasks that require human demonstrations or corrections. However, most existing systems only offer unilateral robot control and lack the ability to synchronize the robot's status with the teleoperation hardware, preventing real-time, flexible intervention. In this work, we introduce HACTS (Human-As-Copilot Teleoperation System), a novel system that establishes bilateral, real-time joint synchronization between a robot arm and teleoperation hardware. This simple yet effective feedback mechanism, akin to a steering wheel in autonomous vehicles, enables the human copilot to intervene seamlessly while collecting action-correction data for future learning. Implemented using 3D-printed components and low-cost, off-the-shelf motors, HACTS is both accessible and scalable. Our experiments show that HACTS significantly enhances performance in imitation learning (IL) and reinforcement learning (RL) tasks, boosting IL recovery capabilities and data efficiency, and facilitating human-in-the-loop RL. HACTS paves the way for more effective and interactive human-robot collaboration and data-collection, advancing the capabilities of robot manipulation.",high,A6,1,A6=high,"A6=Uses failure, recovery, retry, correction, or intervention data to return execution to a viable state or learn corrective behavior.",A6=Shows how imperfect experience can teach robust retry and recovery behavior instead of being discarded.,A6=true,primary_assignment,"Zhiyuan Xu, Yinuo Zhao, Kun Wu, Ning Liu, Junjie Ji, Zhengping Che, Chi Harold Liu, Jian Tang",2025,arxiv:2503.24070,arxiv:2503.24070,7768505188083071770,cs.LG | cs.RO,q29-found-corrections,related-papers,,A6,true,true,false,false,A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q29-found-corrections.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A6/triage.jsonl
1163,arxiv:2504.16054,7,HIGH,A4 | A7,π0.5: a Vision-Language-Action Model with Open-World Generalization,arxiv:2504.16054,"In order for robots to be useful, they must perform practically relevant tasks in the real world, outside of the lab. While vision-language-action (VLA) models have demonstrated impressive results for end-to-end robot control, it remains an open question how far such models can generalize in the wild. We describe π0.5, a new model based on π₀ that uses co-training on heterogeneous tasks to enable broad generalization. π0.5 uses data from multiple robots, high-level semantic prediction, web data, and other sources to enable broadly generalizable real-world robotic manipulation. Our system uses a combination of co-training and hybrid multi-modal examples that combine image observations, language commands, object detections, semantic subtask prediction, and low-level actions. Our experiments show that this kind of knowledge transfer is essential for effective generalization, and we demonstrate for the first time that an end-to-end learning-enabled robotic system can perform long-horizon and dexterous manipulation skills, such as cleaning a kitchen or bedroom, in entirely new homes.",high,A4 | A7,2,A4=medium | A7=high,"A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility. | A7=In order for robots to be useful, they must perform practically relevant tasks in the real world, outside of the lab.",A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A7=It provides a route to reuse heterogeneous experience across embodiments or data sources.,A4=true | A7=true,expansion_round_1,,,arxiv:2504.16054 | paper:1949942817381172902,arxiv:2504.16054,paper:1949942817381172902,,68,similar,recent,A4 | A7,false,false,false,true,A4/expansion/round3/registry.jsonl | A4/expansion/round4/registry.jsonl | A5/canonical-pool.jsonl | A5/expansion/raw/round2-similar.json | A5/expansion/raw/round3-similar.json | A5/paper-registry.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A4/expansion/all-new-expansion-triage.jsonl | A7/work/expansion-triage.jsonl
1176,arxiv:2505.05701,7,HIGH,A7,Pretraining a Shared Q-Network for Data-Efficient Offline Reinforcement Learning,arxiv:2505.05701,"Offline reinforcement learning (RL) aims to learn a policy from a static dataset without further interactions with the environment. Collecting sufficiently large datasets for offline RL is exhausting since this data collection requires colossus interactions with environments and becomes tricky when the interaction with the environment is restricted. Hence, how an agent learns the best policy with a minimal static dataset is a crucial issue in offline RL, similar to the sample efficiency problem in online RL. In this paper, we propose a simple yet effective plug-and-play pretraining method to initialize a feature of a Q-network to enhance data efficiency in offline RL. Specifically, we introduce a shared Q-network structure that outputs predictions of the next state and Q-value. We pretrain the shared Q-network through a supervised regression task that predicts a next state and trains the shared Q-network using diverse offline RL methods. Through extensive experiments, we empirically demonstrate that our method enhances the performance of existing popular offline RL methods on the D4RL, Robomimic and V-D4RL benchmarks. Furthermore, we show that our method significantly boosts data-efficient offline RL across various data qualities and data distributions trough D4RL and ExoRL benchmarks. Notably, our method adapted with only 10% of the dataset outperforms standard algorithms even with full datasets.",high,A7,1,A7=high,A7=Offline reinforcement learning (RL) aims to learn a policy from a static dataset without further interactions with the environment.,"A7=It informs how data quantity, composition, or offline experience should affect policy training.",A7=true,expansion_round_1,,,arxiv:2505.05701,,,,,similar,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
1189,arxiv:2505.09577,7,MEDIUM,A4 | A5,VTLA: Vision-Tactile-Language-Action Model with Preference Learning for Insertion Manipulation,arxiv:2505.09577,"While vision-language models have advanced significantly, their application in language-conditioned robotic manipulation is still underexplored, especially for contact-rich tasks that extend beyond visually dominant pick-and-place scenarios. To bridge this gap, we introduce Vision-Tactile-Language-Action model, a novel framework that enables robust policy generation in contact-intensive scenarios by effectively integrating visual and tactile inputs through cross-modal language grounding. A low-cost, multi-modal dataset has been constructed in a simulation environment, containing vision-tactile-action-instruction pairs specifically designed for the fingertip insertion task. Furthermore, we introduce Direct Preference Optimization (DPO) to offer regression-like supervision for the VTLA model, effectively bridging the gap between classification-based next token prediction loss and continuous robotic tasks. Experimental results show that the VTLA model outperforms traditional imitation learning methods (e.g., diffusion policies) and existing multi-modal baselines (TLA/VLA), achieving over 90% success rates on unseen peg shapes. Finally, we conduct real-world peg-in-hole experiments to demonstrate the exceptional Sim2Real performance of the proposed VTLA model. For supplementary videos and results, please visit our project website: https://sites.google.com/view/vtla",medium,A4 | A5,2,A4=medium | A5=medium,"A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility. | A5=While vision-language models have advanced significantly, their application in language-conditioned robotic manipulation is still underexplored, especially for contact-rich tasks that extend beyond visually dominant pick-and-place scenarios.",A4=It is directly or plausibly transferable to selecting robot experience for policy learning. | A5=This adaptive mixture neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.,A4=false | A5=true,expansion_round_1 | expansion_round_2,,,arxiv:2505.09577 | paper:5761365593118356105,arxiv:2505.09577,5761365593118356105,,q12-segmentation,related-papers-round2 | related-papers-round3 | search-papers,,A1,false,false,false,false,A1/expansion-round2-registry.json | A1/expansion-round3-registry.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q12-segmentation.json | A4/expansion/round4/registry.jsonl | A5/expansion/raw/round2-citers.json | A5/expansion/raw/round3-citers.json,A4/expansion/all-new-expansion-triage.jsonl | A5/expansion/round2-triage.jsonl
1202,arxiv:2505.15098,7,HIGH,A7,Object-Focus Actor for Data-efficient Robot Generalization Dexterous Manipulation,arxiv:2505.15098,"Robot manipulation learning from human demonstrations offers a rapid means to acquire skills but often lacks generalization across diverse scenes and object placements. This limitation hinders real-world applications, particularly in complex tasks requiring dexterous manipulation. Vision-Language-Action (VLA) paradigm leverages large-scale data to enhance generalization. However, due to data scarcity, VLA's performance remains limited. In this work, we introduce Object-Focus Actor (OFA), a novel, data-efficient approach for generalized dexterous manipulation. OFA exploits the consistent end trajectories observed in dexterous manipulation tasks, allowing for efficient policy training. Our method employs a hierarchical pipeline: object perception and pose estimation, pre-manipulation pose arrival and OFA policy execution. This process ensures that the manipulation is focused and efficient, even in varied backgrounds and positional layout. Comprehensive real-world experiments across seven tasks demonstrate that OFA significantly outperforms baseline methods in both positional and background generalization tests. Notably, OFA achieves robust performance with only 10 demonstrations, highlighting its data efficiency.",high,A7,1,A7=high,A7=Robot manipulation learning from human demonstrations offers a rapid means to acquire skills but often lacks generalization across diverse scenes and object placements.,A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=true,expansion_round_1,,,arxiv:2505.15098,,,,,citers,,A7,false,false,false,false,A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
1215,arxiv:2505.21410,7,HIGH,A2,MRS: Multi-Resolution Skills for HRL Agents,arxiv:2505.21410,"Hierarchical reinforcement learning (HRL) decomposes the policy into a manager and a worker, enabling long-horizon planning but introducing a performance gap on tasks requiring agility. We identify a root cause: in subgoal-based HRL, the manager's goal representation is typically learned without constraints on reachability or temporal distance from the current state, preventing precise local subgoal selection. We further show that the optimal subgoal distance is both task- and state-dependent: nearby subgoals enable precise control but amplify prediction noise, while distant subgoals produce smoother motion at the cost of geometric precision. We propose Multi-Resolution Skills (MRS), which learns multiple goal-prediction modules each specialized to a fixed temporal horizon, with a jointly trained meta-controller that selects among them based on the current state. MRS consistently outperforms fixed-resolution baselines and significantly reduces the performance gap between HRL and non-HRL state-of-the-art on DeepMind Control Suite, Gym-Robotics, and long-horizon AntMaze tasks. [Project page: https://sites.google.com/view/multi-res-skills/home]",high,A2,1,A2=high,A2=Predicts or executes temporally extended action sequences or keypose-conditioned chunks to trade feedback frequency against longer-horizon control.,"A2=Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning.",A2=true,primary_assignment,"Shashank Sharma, Janina Hoffmann, Vinay Namboodiri",2025,arxiv:2505.21410,arxiv:2505.21410,6860162365178148715,cs.AI | cs.LG | cs.RO,subgoal discovery temporal abstraction demonstrations inverse dynamics robotics,search-papers,false,A2,false,false,false,false,A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/expansion-pool.json | A2/expansion-pool.jsonl | A2/raw/q16-subgoal.json,A2/assigned-abstracts.jsonl | A2/triage.jsonl
1228,arxiv:2506.05762,7,HIGH,A4,BiTrajDiff: Bidirectional Trajectory Generation with Diffusion Models for Offline Reinforcement Learning,arxiv:2506.05762,"Recent advances in offline Reinforcement Learning (RL) have proven that effective policy learning can benefit from imposing conservative constraints on pre-collected datasets. However, such static datasets often exhibit distribution bias, resulting in limited generalizability. To address this limitation, a straightforward solution is data augmentation (DA), which leverages generative models to enrich data distribution. Despite the promising results, current DA techniques focus solely on reconstructing future trajectories from given states, while ignoring the exploration of history transitions that reach them. This single-direction paradigm inevitably hinders the discovery of diverse behavior patterns, especially those leading to critical states that may have yielded high-reward outcomes. In this work, we introduce Bidirectional Trajectory Diffusion (BiTrajDiff), a novel DA framework for offline RL that models both future and history trajectories from any intermediate states. Specifically, we decompose the trajectory generation task into two independent yet complementary diffusion processes: one generating forward trajectories to predict future dynamics, and the other generating backward trajectories to trace essential history transitions.BiTrajDiff can efficiently leverage critical states as anchors to expand into potentially valuable yet underexplored regions of the state space, thereby facilitating dataset diversity. Extensive experiments on the D4RL benchmark suite demonstrate that BiTrajDiff achieves superior performance compared to other advanced DA methods across various offline RL backbones.",high,A4,1,A4=high,"A4=Ranks or weights trajectories/transitions according to return, coverage, value, or policy-improvement utility in offline learning.",A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior.,A4=true,primary_assignment,,,arxiv:2506.05762 | paper:2775159188427758488,arxiv:2506.05762,2775159188427758488,,q18-offline-rl | q36-recent-offline,semantic-search,,A4,false,false,false,false,A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/raw/q18-offline-rl.json | A4/raw/q36-recent-offline.json,A4/abstract-triage.jsonl
1241,arxiv:2506.12676,7,HIGH,A5,Goal-based Self-Adaptive Generative Adversarial Imitation Learning (Goal-SAGAIL) for Multi-goal Robotic Manipulation Tasks,arxiv:2506.12676,"Reinforcement learning for multi-goal robot manipulation tasks poses significant challenges due to the diversity and complexity of the goal space. Techniques such as Hindsight Experience Replay (HER) have been introduced to improve learning efficiency for such tasks. More recently, researchers have combined HER with advanced imitation learning methods such as Generative Adversarial Imitation Learning (GAIL) to integrate demonstration data and accelerate training speed. However, demonstration data often fails to provide enough coverage for the goal space, especially when acquired from human teleoperation. This biases the learning-from-demonstration process toward mastering easier sub-tasks instead of tackling the more challenging ones. In this work, we present Goal-based Self-Adaptive Generative Adversarial Imitation Learning (Goal-SAGAIL), a novel framework specifically designed for multi-goal robot manipulation tasks. By integrating self-adaptive learning principles with goal-conditioned GAIL, our approach enhances imitation learning efficiency, even when limited, suboptimal demonstrations are available. Experimental results validate that our method significantly improves learning efficiency across various multi-goal manipulation scenarios -- including complex in-hand manipulation tasks -- using suboptimal demonstrations provided by both simulation and human experts.",high,A5,1,A5=high,A5=Techniques such as Hindsight Experience Replay (HER) have been introduced to improve learning efficiency for such tasks.,"A5=It informs which stored transitions or demonstrations should be replayed more often when sparse reward, rarity, or learning progress matters.",A5=true,primary_assignment,"Yingyi Kuang, Luis J. Manso, George Vogiatzis",2025,arxiv:2506.12676 | paper:7144276234921142186,arxiv:2506.12676,paper:7144276234921142186,cs.RO,22 | 50 | 58 | 63,search-papers,foundational | general | recent,A5,false,false,false,false,A4/canonical-registry.jsonl | A4/raw/q31-trajectory-rank.json | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json | A7/raw/q14-space-coverage.json | A7/raw/q15-long-tail-failure.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q17-adjacent.json | A8/work/canonical-pool.jsonl,A5/assigned-abstracts.jsonl
1254,arxiv:2506.17811,7,HIGH,A3,RoboMonkey: Scaling Test-Time Sampling and Verification for Vision-Language-Action Models,arxiv:2506.17811,"Vision-Language-Action (VLA) models have demonstrated remarkable capabilities in visuomotor control, yet ensuring their robustness in unstructured real-world environments remains a persistent challenge. In this paper, we investigate test-time scaling through the lens of sampling and verification as means to enhance the robustness and generalization of VLAs. We first demonstrate that the relationship between action error and the number of generated samples follows an exponentiated power law across a range of VLAs, indicating the existence of inference-time scaling laws. Building on these insigh (poolSize=10)",high,A3,1,A3=high,A3=Test-time sampling and verification select safer or more reliable actions from VLA policy candidates.,A3=Verification can act as a harmful-data and action-quality gate in deployment-time adaptation.,A3=true,expansion_round_2,Jacky Kwok | Christopher Agia | Rohan Sinha | Matt Foutter | Shulu Li | Ion Stoica | Azalia Mirhoseini | Marco Pavone,2025,arxiv:2506.17811,,,cs.AI | cs.RO | cs.SY | eess.SY,,firecrawl research related-papers,,A3,false,false,false,false,A3/paper-registry.json | A3/round2-registry.json,A3/round2-triage.jsonl
1267,arxiv:2507.05477,7,HIGH,A8,Epistemically-guided forward-backward exploration,arxiv:2507.05477,"Zero-shot reinforcement learning is necessary for extracting optimal policies in absence of concrete rewards for fast adaptation to future problem settings. Forward-backward representations (FB) have emerged as a promising method for learning optimal policies in absence of rewards via a factorization of the policy occupancy measure. However, up until now, FB and many similar zero-shot reinforcement learning algorithms have been decoupled from the exploration problem, generally relying on other exploration algorithms for data collection. We argue that FB representations should fundamentally be used for exploration in order to learn more efficiently. With this goal in mind, we design exploration policies that arise naturally from the FB representation that minimize the posterior variance of the FB representation, hence minimizing its epistemic uncertainty. We empirically demonstrate that such principled exploration strategies improve sample complexity of the FB algorithm considerably in comparison to other exploration methods. Code is publicly available at https://sites.google.com/view/fbee-url.",high,A8,1,A8=high,A8=Epistemic uncertainty guides both forward discovery and backward reachability so exploration targets states that are novel and recoverable.,"A8=It combines uncertainty with reachability, a useful safeguard against selecting fleet data that are novel but operationally inaccessible.",A8=true,expansion_round_2,,,arxiv:2507.05477 | paperid:4369486331250229244,,,,,,,A8,false,false,false,false,A8/work/expansion-round2-novel.jsonl,A8/work/expansion-round2-triage.jsonl
1280,arxiv:2507.10174,7,HIGH,A5,Should We Ever Prefer Decision Transformer for Offline Reinforcement Learning?,arxiv:2507.10174,"In recent years, extensive work has explored the application of the Transformer architecture to reinforcement learning problems. Among these, Decision Transformer (DT) has gained particular attention in the context of offline reinforcement learning due to its ability to frame return-conditioned policy learning as a sequence modeling task. Most recently, Bhargava et al. (2024) provided a systematic comparison of DT with more conventional MLP-based offline RL algorithms, including Behavior Cloning (BC) and Conservative Q-Learning (CQL), and claimed that DT exhibits superior performance in sparse-reward and low-quality data settings. In this paper, through experimentation on robotic manipulation tasks (Robomimic) and locomotion benchmarks (D4RL), we show that MLP-based Filtered Behavior Cloning (FBC) achieves competitive or superior performance compared to DT in sparse-reward environments. FBC simply filters out low-performing trajectories from the dataset and then performs ordinary behavior cloning on the filtered dataset. FBC is not only very straightforward, but it also requires less training data and is computationally more efficient. The results therefore suggest that DT is not preferable for sparse-reward environments. From prior work, arguably, DT is also not preferable for dense-reward environments. Thus, we pose the question: Is DT ever preferable?",high,A5,1,A5=high,"A5=Among these, Decision Transformer (DT) has gained particular attention in the context of offline reinforcement learning due to its ability to frame return-conditioned policy learning as a sequence modeling task.","A5=It supplies an adjacent-domain sampling, weighting, or selection mechanism whose transfer to robot experience should be checked during inspection.",A5=true,primary_assignment,"Yumi Omori, Zixuan Dong, Keith Ross",2025,arxiv:2507.10174 | paper:1285248416512278636,arxiv:2507.10174,paper:1285248416512278636,cs.AI | cs.LG,48 | 54,search-papers,foundational | general,A5,false,false,false,false,A3/paper-registry.json | A3/raw/q15-offline-quality.txt | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json | A6/raw-retrieval/q18-failure-conditioned-bc.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/work/canonical-pool.jsonl,A5/assigned-abstracts.jsonl
